payment_id,order_id,payment_method,bank,payment_status,failure_reason,amount,payment_time
1694,1907,UPI,ICICI,success,,3255,2024-02-02 00:07:00
1695,1908,Card,ICICI,failed,insufficient_funds,3535,2024-01-10 00:08:00
1696,1909,UPI,Axis,success,,3800,2024-02-17 00:01:00
1697,1910,UPI,HDFC,failed,bank_decline,3357,2024-02-15 00:07:00
1698,1913,Card,HDFC,success,,762,2024-01-21 00:04:00
1699,1914,UPI,Axis,success,,4951,2024-02-12 00:09:00
1700,1915,Card,Axis,success,,1320,2024-01-13 00:04:00
1701,1916,Card,HDFC,success,,5103,2024-02-20 00:04:00
1702,1917,UPI,SBI,success,,1730,2024-01-16 00:03:00
1703,1918,Card,SBI,failed,bank_decline,4196,2024-01-19 00:01:00
1704,1919,UPI,ICICI,success,,3053,2024-01-24 00:03:00
1705,1920,UPI,ICICI,success,,4216,2024-02-27 00:05:00
1706,1921,UPI,HDFC,success,,3673,2024-01-23 00:01:00
1707,1922,Card,ICICI,success,,4809,2024-01-04 00:02:00
1708,1923,Wallet,Axis,success,,1849,2024-01-31 00:01:00
1709,1924,Card,SBI,success,,4514,2024-01-08 00:08:00
1710,1925,UPI,Axis,success,,4896,2024-02-11 00:09:00
1711,1926,UPI,Axis,failed,insufficient_funds,5469,2024-01-25 00:07:00
1712,1928,Card,SBI,success,,1781,2024-01-23 00:01:00
1713,1929,UPI,ICICI,failed,network,4999,2024-01-11 00:04:00
1714,1930,Card,ICICI,success,,5437,2024-01-28 00:08:00
1715,1931,Wallet,Axis,success,,5360,2024-02-14 00:09:00
1716,1932,UPI,SBI,success,,4783,2024-01-23 00:04:00
1717,1933,Wallet,ICICI,failed,insufficient_funds,3198,2024-02-14 00:02:00
1718,1935,UPI,SBI,success,,1221,2024-02-22 00:02:00
1719,1936,UPI,Axis,success,,3253,2024-02-14 00:04:00
1720,1937,UPI,Axis,success,,5989,2024-02-12 00:08:00
1721,1938,Card,HDFC,success,,2229,2024-02-17 00:06:00
1722,1939,Card,SBI,success,,3922,2024-02-16 00:08:00
1723,1940,UPI,SBI,success,,1722,2024-02-05 00:02:00
1724,1941,UPI,ICICI,success,,1431,2024-02-03 00:03:00
1725,1942,UPI,HDFC,success,,3352,2024-02-17 00:06:00
1726,1943,UPI,SBI,success,,5765,2024-01-11 00:01:00
1727,1944,UPI,HDFC,success,,1678,2024-02-18 00:06:00
1728,1945,UPI,HDFC,success,,4669,2024-01-08 00:06:00
1729,1946,UPI,ICICI,failed,timeout,2268,2024-02-03 00:01:00
1730,1947,Card,Axis,success,,1618,2024-01-08 00:03:00
1731,1948,UPI,SBI,success,,2883,2024-02-26 00:01:00
1732,1949,Card,HDFC,success,,1798,2024-02-21 00:06:00
1733,1952,UPI,HDFC,failed,bank_decline,3863,2024-01-08 00:09:00
1734,1953,UPI,SBI,success,,2196,2024-01-01 00:06:00
1735,1954,UPI,SBI,success,,2352,2024-01-14 00:06:00
1736,1955,UPI,SBI,success,,4473,2024-01-05 00:02:00
1737,1956,Wallet,Axis,failed,bank_decline,2656,2024-01-27 00:01:00
1738,1957,Card,Axis,success,,2039,2024-02-17 00:04:00
1739,1958,UPI,SBI,success,,4220,2024-02-18 00:09:00
1740,1959,Card,HDFC,success,,780,2024-01-23 00:01:00
1741,1960,UPI,Axis,success,,4151,2024-02-23 00:07:00
1742,1961,UPI,HDFC,success,,556,2024-01-12 00:03:00
1743,1962,UPI,ICICI,success,,590,2024-02-21 00:09:00
1744,1963,Card,SBI,success,,503,2024-02-29 00:02:00
1745,1964,UPI,HDFC,success,,1032,2024-01-30 00:02:00
1746,1965,Card,HDFC,failed,timeout,914,2024-01-08 00:07:00
1747,1966,Card,SBI,success,,1135,2024-02-09 00:08:00
1748,1967,Wallet,Axis,success,,5828,2024-01-02 00:01:00
1749,1968,Wallet,SBI,success,,762,2024-01-05 00:09:00
1750,1969,Card,ICICI,success,,1244,2024-01-13 00:07:00
1751,1972,Card,Axis,success,,2044,2024-01-15 00:03:00
1752,1973,UPI,HDFC,success,,3486,2024-01-12 00:07:00
1753,1974,Wallet,HDFC,success,,608,2024-02-04 00:06:00
1754,1975,UPI,HDFC,success,,2833,2024-02-11 00:08:00
1755,1976,UPI,HDFC,success,,4963,2024-02-17 00:08:00
1756,1977,UPI,ICICI,success,,5725,2024-02-20 00:01:00
1757,1978,UPI,SBI,success,,4595,2024-01-03 00:04:00
1758,1979,UPI,SBI,success,,4023,2024-01-10 00:02:00
1759,1980,Card,Axis,failed,bank_decline,4656,2024-01-02 00:08:00
1760,1981,Wallet,SBI,success,,2614,2024-01-15 00:08:00
1761,1982,UPI,Axis,success,,4968,2024-02-24 00:03:00
1762,1984,Card,Axis,success,,5018,2024-01-20 00:04:00
1763,1985,UPI,SBI,success,,3472,2024-02-29 00:01:00
1764,1986,Card,Axis,success,,837,2024-01-08 00:04:00
1765,1987,Card,HDFC,success,,4362,2024-02-16 00:05:00
1766,1988,Card,Axis,success,,3760,2024-01-26 00:08:00
1767,1989,UPI,ICICI,success,,1112,2024-02-27 00:04:00
1768,1990,UPI,SBI,success,,3311,2024-01-08 00:05:00
1769,1991,UPI,SBI,success,,3818,2024-01-30 00:03:00
1770,1992,UPI,HDFC,success,,3235,2024-02-14 00:03:00
1771,1993,UPI,SBI,success,,2531,2024-01-20 00:05:00
1772,1994,UPI,SBI,success,,3081,2024-02-23 00:02:00
1773,1995,Card,HDFC,failed,insufficient_funds,3930,2024-02-23 00:01:00
1774,1996,UPI,ICICI,success,,4519,2024-01-31 00:05:00
1775,1997,UPI,Axis,success,,1016,2024-02-29 00:01:00
1776,1998,Card,HDFC,success,,3302,2024-01-29 00:05:00
1777,1999,UPI,ICICI,success,,2631,2024-02-22 00:04:00
1778,2000,UPI,Axis,success,,835,2024-01-30 00:08:00
1779,2001,UPI,ICICI,success,,5823,2024-01-31 00:02:00
1780,2003,UPI,ICICI,failed,network,3825,2024-01-29 00:07:00
1781,2004,UPI,HDFC,success,,563,2024-02-13 00:08:00
1782,2005,UPI,HDFC,success,,4397,2024-01-30 00:05:00
1783,2006,Card,Axis,success,,2801,2024-02-26 00:03:00
1784,2007,UPI,SBI,success,,883,2024-01-22 00:06:00
1785,2008,Card,HDFC,success,,624,2024-02-24 00:01:00
1786,2009,Wallet,Axis,success,,3079,2024-02-01 00:03:00
1787,2010,UPI,HDFC,success,,4572,2024-01-12 00:09:00
1788,2011,UPI,ICICI,success,,5043,2024-01-30 00:05:00
1789,2012,UPI,SBI,failed,insufficient_funds,1402,2024-01-05 00:06:00
1790,2013,UPI,SBI,success,,4854,2024-01-02 00:09:00
1791,2016,Card,HDFC,success,,4757,2024-02-12 00:02:00
1792,2017,UPI,HDFC,success,,2760,2024-02-12 00:07:00
1793,2018,Wallet,HDFC,success,,2975,2024-02-04 00:06:00
1794,2019,UPI,HDFC,success,,5363,2024-01-10 00:09:00
1795,2020,Card,ICICI,success,,925,2024-01-16 00:01:00
1796,2021,Card,SBI,success,,4135,2024-02-17 00:04:00
1797,2022,UPI,ICICI,success,,1975,2024-01-22 00:03:00
1798,2023,Card,SBI,success,,639,2024-02-20 00:01:00
1799,2024,UPI,SBI,success,,2658,2024-01-14 00:04:00
1800,2025,UPI,SBI,success,,3541,2024-02-09 00:06:00
1801,2026,Wallet,ICICI,failed,network,5754,2024-01-16 00:01:00
1802,2027,UPI,SBI,success,,614,2024-02-17 00:09:00
1803,2028,Card,ICICI,success,,539,2024-02-08 00:05:00
1804,2029,Card,SBI,success,,4005,2024-01-01 00:03:00
1805,2030,UPI,ICICI,success,,609,2024-01-16 00:09:00
1806,2031,UPI,SBI,success,,4507,2024-01-20 00:01:00
1807,2033,UPI,ICICI,success,,5228,2024-01-02 00:02:00
1808,2034,UPI,Axis,success,,3278,2024-02-28 00:08:00
1809,2035,UPI,Axis,success,,5151,2024-02-28 00:03:00
1810,2036,UPI,Axis,failed,bank_decline,2548,2024-02-28 00:09:00
1811,2037,UPI,HDFC,success,,5496,2024-01-22 00:05:00
1812,2038,UPI,Axis,success,,5933,2024-01-05 00:09:00
1813,2039,Card,Axis,success,,5509,2024-01-02 00:01:00
1814,2041,UPI,Axis,success,,4125,2024-02-08 00:05:00
1815,2042,UPI,ICICI,success,,4597,2024-02-13 00:04:00
1816,2043,Wallet,Axis,success,,3734,2024-02-10 00:07:00
1817,2044,UPI,HDFC,success,,1801,2024-02-01 00:01:00
1818,2045,Card,ICICI,failed,bank_decline,5418,2024-02-26 00:03:00
1819,2046,UPI,HDFC,success,,1442,2024-01-11 00:05:00
1820,2047,Card,Axis,success,,5717,2024-01-26 00:08:00
1821,2048,Card,HDFC,success,,728,2024-02-20 00:08:00
1822,2049,Card,Axis,success,,3940,2024-01-31 00:03:00
1823,2051,Card,ICICI,success,,870,2024-01-12 00:05:00
1824,2052,UPI,SBI,success,,601,2024-02-23 00:09:00
1825,2053,UPI,SBI,success,,4797,2024-01-26 00:02:00
1826,2055,UPI,SBI,success,,5411,2024-02-18 00:07:00
1827,2056,Card,SBI,success,,5184,2024-01-11 00:07:00
1828,2057,Wallet,SBI,success,,3262,2024-02-18 00:02:00
1829,2058,UPI,SBI,success,,2683,2024-01-22 00:06:00
1830,2059,Wallet,ICICI,success,,5066,2024-01-28 00:08:00
1831,2060,Wallet,HDFC,success,,1623,2024-01-22 00:03:00
1832,2061,Card,ICICI,success,,2554,2024-01-21 00:09:00
1833,2062,UPI,HDFC,failed,network,1277,2024-02-13 00:08:00
1834,2063,UPI,Axis,success,,895,2024-02-23 00:03:00
1835,2064,UPI,Axis,success,,978,2024-01-10 00:07:00
1836,2065,UPI,HDFC,success,,1432,2024-02-22 00:08:00
1837,2066,Wallet,ICICI,failed,insufficient_funds,653,2024-02-07 00:01:00
1838,2067,UPI,Axis,success,,504,2024-01-25 00:03:00
1839,2068,UPI,HDFC,success,,1274,2024-02-08 00:09:00
1840,2069,Card,Axis,success,,1815,2024-01-14 00:07:00
1841,2070,UPI,Axis,success,,1946,2024-02-17 00:01:00
1842,2071,UPI,Axis,success,,753,2024-02-04 00:05:00
1843,2073,UPI,ICICI,success,,3753,2024-02-07 00:03:00
1844,2074,UPI,ICICI,failed,timeout,3833,2024-02-06 00:02:00
1845,2075,Card,SBI,success,,3528,2024-01-04 00:01:00
1846,2077,Wallet,HDFC,success,,1078,2024-01-29 00:02:00
1847,2078,UPI,SBI,success,,602,2024-01-10 00:01:00
1848,2079,UPI,ICICI,success,,1793,2024-02-02 00:06:00
1849,2080,Card,ICICI,success,,2542,2024-01-07 00:09:00
1850,2081,UPI,HDFC,success,,4940,2024-02-22 00:03:00
1851,2082,UPI,SBI,success,,2520,2024-01-17 00:01:00
1852,2083,UPI,SBI,failed,timeout,3699,2024-01-04 00:06:00
1853,2084,Card,HDFC,success,,2754,2024-01-10 00:06:00
1854,2085,Card,ICICI,success,,2019,2024-01-01 00:02:00
1855,2086,Wallet,ICICI,success,,3979,2024-02-11 00:04:00
1856,2087,UPI,HDFC,failed,network,5148,2024-01-20 00:05:00
1857,2089,Wallet,HDFC,success,,2857,2024-01-09 00:06:00
1858,2090,Wallet,HDFC,success,,2160,2024-02-01 00:06:00
1859,2091,UPI,SBI,success,,3917,2024-01-28 00:02:00
1860,2092,UPI,HDFC,success,,1176,2024-01-28 00:05:00
1861,2093,Wallet,ICICI,success,,595,2024-01-02 00:05:00
1862,2094,Card,HDFC,success,,4684,2024-02-29 00:02:00
1863,2095,UPI,SBI,success,,4430,2024-01-04 00:07:00
1864,2096,UPI,Axis,success,,4488,2024-01-17 00:02:00
1865,2097,UPI,Axis,failed,network,4810,2024-01-06 00:01:00
1866,2098,UPI,SBI,success,,4529,2024-01-08 00:06:00
1867,2099,Card,Axis,success,,3262,2024-02-15 00:01:00
1868,2100,UPI,HDFC,failed,timeout,2718,2024-01-12 00:04:00
1869,2101,UPI,Axis,success,,3885,2024-01-19 00:04:00
1870,2102,UPI,Axis,success,,3606,2024-02-28 00:06:00
1871,2103,Card,Axis,success,,5974,2024-01-29 00:05:00
1872,2104,Card,ICICI,success,,3879,2024-02-01 00:04:00
1873,2105,Wallet,HDFC,failed,timeout,3810,2024-01-28 00:06:00
1874,2106,UPI,Axis,success,,1298,2024-01-05 00:05:00
1875,2107,Wallet,Axis,success,,2368,2024-02-12 00:07:00
1876,2108,Card,SBI,failed,network,4829,2024-02-18 00:05:00
1877,2109,UPI,Axis,success,,637,2024-01-12 00:09:00
1878,2110,UPI,ICICI,success,,1059,2024-01-05 00:03:00
1879,2111,UPI,SBI,success,,4057,2024-02-02 00:02:00
1880,2112,UPI,Axis,success,,3384,2024-02-22 00:01:00
1881,2113,UPI,SBI,success,,2355,2024-01-31 00:05:00
1882,2114,Card,SBI,success,,5986,2024-01-25 00:08:00
1883,2115,UPI,HDFC,success,,3364,2024-01-07 00:09:00
1884,2116,UPI,Axis,success,,3831,2024-02-08 00:03:00
1885,2118,Card,SBI,success,,1248,2024-01-29 00:07:00
1886,2119,Card,Axis,success,,5039,2024-01-11 00:04:00
1887,2120,Wallet,HDFC,success,,670,2024-01-21 00:07:00
1888,2121,UPI,HDFC,success,,2355,2024-02-25 00:05:00
1889,2122,Card,HDFC,success,,4482,2024-01-23 00:06:00
1890,2123,UPI,SBI,success,,2576,2024-01-06 00:08:00
1891,2124,UPI,SBI,success,,5097,2024-02-07 00:09:00
1892,2125,Card,SBI,success,,2705,2024-01-23 00:08:00
1893,2126,Wallet,ICICI,success,,1040,2024-01-10 00:06:00
1894,2127,Card,ICICI,success,,5070,2024-02-29 00:05:00
1895,2128,Wallet,ICICI,success,,706,2024-02-04 00:04:00
1896,2129,Card,Axis,success,,2007,2024-02-28 00:02:00
1897,2130,Card,ICICI,success,,847,2024-01-05 00:08:00
1898,2131,UPI,Axis,success,,3517,2024-02-29 00:03:00
1899,2132,UPI,ICICI,success,,1970,2024-01-18 00:06:00
1900,2133,Card,SBI,success,,1407,2024-01-21 00:01:00
1901,2134,Card,SBI,success,,5755,2024-01-15 00:05:00
1902,2135,UPI,Axis,success,,2291,2024-01-12 00:03:00
1903,2136,Card,SBI,success,,2923,2024-02-09 00:01:00
1904,2137,UPI,HDFC,failed,bank_decline,4201,2024-01-07 00:07:00
1905,2138,Wallet,Axis,failed,bank_decline,851,2024-01-28 00:08:00
1906,2139,Wallet,HDFC,success,,2635,2024-02-04 00:09:00
1907,2140,Card,SBI,failed,timeout,1670,2024-01-07 00:04:00
1908,2141,UPI,Axis,failed,insufficient_funds,3646,2024-01-18 00:02:00
1909,2142,UPI,SBI,success,,5775,2024-02-17 00:08:00
1910,2143,Wallet,SBI,success,,5899,2024-01-20 00:09:00
1911,2144,UPI,SBI,failed,insufficient_funds,3737,2024-01-26 00:04:00
1912,2145,Wallet,HDFC,success,,2322,2024-02-03 00:06:00
1913,2146,Wallet,HDFC,success,,1466,2024-02-08 00:05:00
1914,2147,Wallet,SBI,success,,2422,2024-02-06 00:09:00
1915,2149,UPI,SBI,success,,5069,2024-01-14 00:04:00
1916,2150,Card,SBI,success,,1243,2024-01-15 00:07:00
1917,2151,Wallet,Axis,success,,2294,2024-01-16 00:02:00
1918,2152,UPI,ICICI,success,,2466,2024-02-26 00:01:00
1919,2153,Card,Axis,success,,5992,2024-01-23 00:01:00
1920,2154,UPI,SBI,success,,4761,2024-02-03 00:05:00
1921,2155,UPI,Axis,success,,1296,2024-01-20 00:07:00
1922,2156,Card,SBI,success,,1755,2024-01-19 00:05:00
1923,2157,UPI,SBI,success,,2336,2024-01-10 00:04:00
1924,2158,UPI,ICICI,success,,5028,2024-02-19 00:09:00
1925,2159,UPI,ICICI,success,,3492,2024-02-03 00:02:00
1926,2160,UPI,SBI,success,,4816,2024-02-09 00:02:00
1927,2161,Card,ICICI,failed,bank_decline,1006,2024-02-07 00:01:00
1928,2163,UPI,ICICI,success,,4321,2024-01-08 00:05:00
1929,2164,Wallet,Axis,success,,3390,2024-02-20 00:05:00
1930,2165,Card,HDFC,success,,4953,2024-01-21 00:01:00
1931,2167,Card,SBI,success,,1245,2024-02-14 00:06:00
1932,2168,UPI,HDFC,failed,timeout,1114,2024-02-18 00:05:00
1933,2169,Card,SBI,success,,4426,2024-02-11 00:07:00
1934,2170,UPI,Axis,success,,4719,2024-02-29 00:01:00
1935,2172,UPI,SBI,success,,1807,2024-02-28 00:03:00
1936,2173,Card,ICICI,success,,4745,2024-02-24 00:09:00
1937,2174,UPI,SBI,success,,1423,2024-02-18 00:06:00
1938,2175,Card,ICICI,failed,timeout,959,2024-01-23 00:02:00
1939,2176,Card,Axis,success,,3251,2024-01-16 00:09:00
1940,2177,Card,ICICI,failed,timeout,1607,2024-02-16 00:03:00
1941,2178,UPI,Axis,success,,1113,2024-02-11 00:03:00
1942,2179,Card,HDFC,success,,4258,2024-01-25 00:02:00
1943,2180,Card,Axis,success,,3619,2024-01-05 00:05:00
1944,2181,UPI,ICICI,success,,4085,2024-01-11 00:03:00
1945,2182,UPI,HDFC,success,,965,2024-02-12 00:06:00
1946,2183,UPI,ICICI,success,,3912,2024-02-15 00:05:00
1947,2184,UPI,Axis,success,,3538,2024-01-06 00:09:00
1948,2185,UPI,HDFC,success,,2936,2024-02-16 00:03:00
1949,2187,Card,Axis,success,,5150,2024-02-13 00:03:00
1950,2188,Card,SBI,success,,2648,2024-01-26 00:04:00
1951,2189,UPI,SBI,success,,1039,2024-01-27 00:05:00
1952,2190,UPI,ICICI,success,,2109,2024-02-24 00:08:00
1953,2191,UPI,SBI,success,,4601,2024-01-14 00:02:00
1954,2192,UPI,SBI,failed,bank_decline,3079,2024-02-29 00:01:00
1955,2194,UPI,SBI,success,,5473,2024-02-12 00:07:00
1956,2195,Card,ICICI,success,,2486,2024-01-29 00:08:00
1957,2196,UPI,Axis,success,,3749,2024-01-18 00:05:00
1958,2197,UPI,SBI,success,,3614,2024-01-18 00:08:00
1959,2199,UPI,SBI,success,,1059,2024-02-26 00:08:00
1960,2200,UPI,Axis,success,,5340,2024-02-23 00:04:00
1961,2201,Card,SBI,success,,3550,2024-01-07 00:03:00
1962,2202,UPI,HDFC,success,,3343,2024-01-28 00:09:00
1963,2203,Card,Axis,success,,4050,2024-01-05 00:04:00
1964,2204,UPI,Axis,success,,3180,2024-02-18 00:06:00
1965,2205,UPI,Axis,failed,insufficient_funds,2236,2024-02-09 00:02:00
1966,2206,Card,SBI,success,,5308,2024-02-18 00:07:00
1967,2208,Card,SBI,failed,bank_decline,3964,2024-02-18 00:07:00
1968,2209,UPI,HDFC,success,,3732,2024-02-03 00:06:00
1969,2210,UPI,ICICI,failed,timeout,4311,2024-01-05 00:01:00
1970,2211,Card,ICICI,failed,network,3801,2024-02-21 00:02:00
1971,2212,Card,Axis,success,,5577,2024-01-04 00:03:00
1972,2213,UPI,HDFC,failed,bank_decline,5604,2024-01-17 00:03:00
1973,2214,Card,HDFC,success,,2241,2024-01-01 00:06:00
1974,2215,UPI,ICICI,success,,3908,2024-01-10 00:08:00
1975,2216,Wallet,SBI,success,,2123,2024-02-03 00:03:00
1976,2217,UPI,Axis,success,,5348,2024-02-19 00:04:00
1977,2218,Wallet,ICICI,failed,bank_decline,1980,2024-02-02 00:09:00
1978,2219,Card,ICICI,success,,3965,2024-02-11 00:08:00
1979,2220,Wallet,Axis,success,,4741,2024-01-27 00:08:00
1980,2221,UPI,ICICI,success,,5884,2024-01-24 00:01:00
1981,2222,UPI,Axis,success,,1772,2024-02-20 00:09:00
1982,2223,Card,HDFC,success,,3568,2024-02-25 00:07:00
1983,2224,UPI,SBI,success,,2048,2024-02-22 00:04:00
1984,2225,Card,SBI,failed,timeout,3358,2024-02-12 00:06:00
1985,2226,UPI,Axis,success,,5717,2024-01-28 00:01:00
1986,2227,UPI,SBI,failed,timeout,2935,2024-01-19 00:08:00
1987,2228,UPI,SBI,success,,1054,2024-02-23 00:09:00
1988,2229,UPI,ICICI,failed,insufficient_funds,5778,2024-01-02 00:09:00
1989,2230,UPI,SBI,success,,4046,2024-02-28 00:09:00
1990,2231,UPI,SBI,success,,4060,2024-01-01 00:01:00
1991,2232,UPI,SBI,failed,network,5644,2024-02-14 00:09:00
1992,2233,Wallet,SBI,success,,4811,2024-01-25 00:06:00
1993,2234,UPI,HDFC,failed,insufficient_funds,1599,2024-01-03 00:06:00
1994,2235,Wallet,Axis,success,,3844,2024-01-07 00:01:00
1995,2236,Card,HDFC,success,,1212,2024-01-25 00:02:00
1996,2237,Card,Axis,success,,1591,2024-01-15 00:08:00
1997,2239,Wallet,SBI,success,,5476,2024-02-26 00:02:00
1998,2240,UPI,SBI,failed,timeout,1608,2024-01-04 00:09:00
1999,2241,UPI,SBI,success,,2817,2024-01-02 00:04:00
2000,2242,Card,HDFC,success,,1660,2024-01-06 00:04:00
2001,2243,Card,ICICI,success,,1245,2024-02-26 00:05:00
2002,2244,UPI,SBI,success,,799,2024-02-04 00:07:00
2003,2245,UPI,HDFC,success,,5134,2024-02-03 00:01:00
2004,2247,Card,Axis,success,,4139,2024-02-24 00:09:00
2005,2248,Wallet,ICICI,success,,5969,2024-02-28 00:06:00
2006,2249,Card,HDFC,success,,3581,2024-01-22 00:05:00
2007,2250,UPI,SBI,failed,network,1939,2024-02-21 00:05:00
2008,2251,Card,ICICI,success,,5177,2024-02-10 00:01:00
2009,2252,Card,SBI,success,,3853,2024-01-29 00:01:00
2010,2253,Card,HDFC,success,,2251,2024-02-18 00:07:00
2011,2254,Card,HDFC,success,,2535,2024-01-14 00:02:00
2012,2255,Card,HDFC,success,,4385,2024-02-15 00:04:00
2013,2256,Card,ICICI,success,,5920,2024-02-11 00:08:00
2014,2257,UPI,Axis,success,,1677,2024-02-18 00:06:00
2015,2258,Card,ICICI,success,,2135,2024-01-07 00:04:00
2016,2259,UPI,Axis,success,,3578,2024-01-05 00:07:00
2017,2260,Card,Axis,success,,1176,2024-01-15 00:07:00
2018,2261,Card,HDFC,failed,insufficient_funds,727,2024-02-21 00:01:00
2019,2262,UPI,Axis,failed,network,5541,2024-02-17 00:01:00
2020,2263,Card,ICICI,success,,5575,2024-01-14 00:05:00
2021,2264,Card,HDFC,success,,2397,2024-02-06 00:07:00
2022,2265,UPI,HDFC,success,,5995,2024-02-04 00:06:00
2023,2266,Card,HDFC,success,,1755,2024-02-18 00:01:00
2024,2267,UPI,ICICI,failed,insufficient_funds,3815,2024-02-26 00:07:00
2025,2268,Card,ICICI,success,,764,2024-01-28 00:01:00
2026,2269,UPI,Axis,success,,2923,2024-02-06 00:02:00
2027,2271,Card,SBI,success,,3670,2024-01-06 00:07:00
2028,2272,Card,ICICI,success,,4176,2024-02-17 00:01:00
2029,2273,UPI,SBI,failed,timeout,1157,2024-02-16 00:05:00
2030,2274,Card,SBI,failed,bank_decline,5543,2024-01-08 00:03:00
2031,2275,UPI,Axis,success,,894,2024-01-10 00:04:00
2032,2276,Card,HDFC,success,,780,2024-02-15 00:08:00
2033,2277,UPI,ICICI,success,,3783,2024-01-22 00:09:00
2034,2278,Wallet,Axis,failed,timeout,2252,2024-01-10 00:06:00
2035,2279,Card,Axis,success,,4221,2024-01-19 00:02:00
2036,2280,Card,ICICI,success,,1088,2024-02-01 00:02:00
2037,2281,Card,Axis,success,,3926,2024-01-14 00:09:00
2038,2282,Card,SBI,success,,3852,2024-01-24 00:09:00
2039,2283,UPI,HDFC,success,,1168,2024-01-18 00:07:00
2040,2284,UPI,Axis,success,,2198,2024-02-24 00:04:00
2041,2285,UPI,Axis,failed,bank_decline,1063,2024-02-23 00:04:00
2042,2286,Wallet,Axis,success,,5735,2024-01-27 00:02:00
2043,2287,UPI,Axis,failed,network,3044,2024-01-18 00:06:00
2044,2288,UPI,HDFC,success,,3784,2024-01-04 00:07:00
2045,2289,Card,HDFC,failed,bank_decline,1407,2024-01-29 00:07:00
2046,2290,Card,HDFC,success,,5600,2024-01-31 00:06:00
2047,2291,UPI,SBI,success,,4771,2024-01-03 00:06:00
2048,2292,UPI,ICICI,success,,3258,2024-01-17 00:05:00
2049,2293,UPI,ICICI,success,,584,2024-01-03 00:08:00
2050,2294,UPI,Axis,success,,3112,2024-01-07 00:05:00
2051,2295,Wallet,HDFC,success,,5956,2024-01-31 00:09:00
2052,2296,UPI,Axis,success,,2103,2024-01-27 00:07:00
2053,2297,Wallet,Axis,failed,network,5220,2024-02-07 00:02:00
2054,2298,Card,ICICI,failed,timeout,4372,2024-01-03 00:03:00
2055,2299,UPI,SBI,success,,2491,2024-01-13 00:08:00
2056,2300,UPI,Axis,success,,4869,2024-01-18 00:09:00
2057,2301,UPI,Axis,success,,5155,2024-01-22 00:08:00
2058,2302,UPI,SBI,success,,3652,2024-02-14 00:02:00
2059,2303,UPI,ICICI,success,,5565,2024-01-12 00:05:00
2060,2304,Wallet,Axis,success,,5186,2024-02-08 00:09:00
2061,2305,Card,Axis,success,,1170,2024-02-19 00:08:00
2062,2306,UPI,SBI,success,,1947,2024-02-24 00:04:00
2063,2307,Card,HDFC,success,,3108,2024-01-19 00:07:00
2064,2308,UPI,SBI,success,,4768,2024-02-15 00:03:00
2065,2310,Card,SBI,success,,3696,2024-02-23 00:03:00
2066,2311,Card,ICICI,success,,757,2024-02-22 00:03:00
2067,2312,Wallet,Axis,success,,1192,2024-02-13 00:06:00
2068,2313,UPI,SBI,success,,2242,2024-02-29 00:09:00
2069,2314,UPI,SBI,success,,554,2024-01-31 00:03:00
2070,2315,UPI,Axis,failed,insufficient_funds,651,2024-01-17 00:03:00
2071,2316,Wallet,Axis,success,,2297,2024-01-28 00:08:00
2072,2317,UPI,SBI,success,,2971,2024-02-10 00:08:00
2073,2318,UPI,HDFC,success,,4330,2024-01-04 00:07:00
2074,2319,Card,HDFC,success,,2154,2024-01-05 00:04:00
2075,2320,Card,Axis,success,,4789,2024-02-04 00:01:00
2076,2321,Wallet,ICICI,success,,2800,2024-01-07 00:05:00
2077,2323,Wallet,Axis,failed,bank_decline,2174,2024-01-26 00:09:00
2078,2324,UPI,HDFC,failed,timeout,3170,2024-01-20 00:07:00
2079,2325,UPI,SBI,success,,3212,2024-01-04 00:03:00
2080,2326,UPI,ICICI,success,,1333,2024-02-01 00:08:00
2081,2327,Wallet,Axis,failed,network,1660,2024-01-09 00:05:00
2082,2328,Card,SBI,success,,3248,2024-01-03 00:02:00
2083,2329,UPI,HDFC,failed,bank_decline,5830,2024-02-22 00:02:00
2084,2330,UPI,SBI,success,,4836,2024-02-20 00:06:00
2085,2332,UPI,ICICI,success,,3978,2024-02-14 00:03:00
2086,2333,Card,Axis,success,,1499,2024-02-19 00:06:00
2087,2334,UPI,HDFC,success,,4212,2024-02-23 00:03:00
2088,2335,UPI,HDFC,success,,2243,2024-02-25 00:04:00
2089,2336,UPI,ICICI,failed,timeout,2064,2024-02-22 00:06:00
2090,2337,UPI,Axis,success,,2713,2024-01-02 00:07:00
2091,2338,UPI,ICICI,failed,bank_decline,503,2024-01-28 00:01:00
2092,2341,Wallet,Axis,failed,insufficient_funds,4847,2024-02-14 00:09:00
2093,2343,UPI,ICICI,success,,3046,2024-02-13 00:07:00
2094,2345,Card,SBI,success,,1759,2024-02-07 00:09:00
2095,2346,UPI,Axis,success,,2473,2024-02-16 00:01:00
2096,2347,UPI,HDFC,success,,1707,2024-01-28 00:06:00
2097,2348,UPI,SBI,success,,5961,2024-01-01 00:03:00
2098,2349,Card,SBI,success,,2289,2024-02-29 00:04:00
2099,2350,Card,SBI,success,,2563,2024-01-03 00:03:00
2100,2351,UPI,HDFC,success,,5379,2024-02-08 00:05:00
2101,2352,Card,Axis,success,,3669,2024-01-25 00:02:00
2102,2353,Card,ICICI,success,,5514,2024-01-30 00:02:00
2103,2354,Wallet,HDFC,success,,4086,2024-02-25 00:07:00
2104,2355,Card,SBI,success,,3913,2024-02-05 00:04:00
