cart_id,user_id,product_id,quantity,cart_value,added_at
767,1860,439,2,998,2024-02-15
768,536,381,1,999,2024-01-03
769,90,404,2,4998,2024-01-02
770,490,425,2,4998,2024-02-28
771,1683,189,1,2499,2024-01-28
772,1339,416,2,1998,2024-02-06
773,1341,358,1,499,2024-02-25
774,32,266,1,999,2024-01-05
775,874,177,1,2499,2024-01-09
776,1581,276,1,999,2024-02-01
777,419,369,2,7998,2024-01-17
778,1462,119,1,499,2024-01-11
779,744,236,2,7998,2024-02-07
780,1002,290,2,4998,2024-02-04
781,1154,361,2,998,2024-02-16
782,737,201,1,3999,2024-01-18
783,970,204,1,999,2024-02-05
784,1837,398,1,1499,2024-01-19
785,673,419,2,1998,2024-02-28
786,1815,196,1,2499,2024-01-25
787,1762,399,1,1499,2024-02-15
788,1017,104,1,499,2024-02-29
789,1642,240,2,2998,2024-02-26
790,1956,475,1,499,2024-02-09
791,990,242,2,7998,2024-01-31
792,999,336,1,3999,2024-01-23
793,581,474,1,3999,2024-02-27
794,208,283,2,7998,2024-02-20
795,1223,300,2,7998,2024-01-14
796,1673,445,1,1499,2024-01-27
797,1268,129,2,998,2024-02-04
798,1913,411,2,7998,2024-01-13
799,1385,223,1,3999,2024-02-24
800,1112,423,2,998,2024-02-05
801,1585,224,2,2998,2024-01-24
802,26,402,2,7998,2024-02-02
803,1248,383,1,1499,2024-02-18
804,1515,392,1,3999,2024-01-07
805,1307,429,1,1499,2024-01-09
806,511,172,1,2499,2024-02-19
807,169,350,1,3999,2024-01-21
808,1363,226,1,3999,2024-02-01
809,968,391,1,999,2024-01-02
810,390,484,1,999,2024-02-13
811,211,321,1,1499,2024-02-26
812,1131,430,1,999,2024-01-25
813,855,252,2,2998,2024-01-01
814,834,430,2,7998,2024-01-11
815,317,396,1,3999,2024-01-16
816,835,282,2,4998,2024-01-23
817,322,168,1,2499,2024-01-15
818,1229,318,2,1998,2024-01-27
819,224,156,1,3999,2024-01-16
820,1067,102,1,1499,2024-02-15
821,1945,491,2,1998,2024-02-02
822,619,403,2,4998,2024-02-08
823,1086,158,2,998,2024-01-08
824,1037,468,1,1499,2024-02-17
825,1502,391,1,499,2024-01-01
826,1107,282,2,1998,2024-01-19
827,1816,178,1,999,2024-01-26
828,1398,432,2,998,2024-02-06
829,1005,268,1,999,2024-02-27
830,865,173,2,1998,2024-02-24
831,1979,158,1,3999,2024-02-22
832,589,261,1,1499,2024-02-16
833,95,129,1,2499,2024-01-03
834,678,188,2,7998,2024-01-24
835,1544,417,2,1998,2024-01-22
836,1850,169,2,4998,2024-01-01
837,670,410,2,1998,2024-02-08
838,531,456,1,1499,2024-01-09
839,992,199,2,1998,2024-02-02
840,1310,195,2,998,2024-01-23
841,1591,377,1,499,2024-02-03
842,1198,474,1,499,2024-02-18
843,166,452,2,998,2024-02-18
844,1297,121,2,4998,2024-02-04
845,1378,455,2,998,2024-02-18
846,2000,181,1,999,2024-01-10
847,894,319,1,3999,2024-02-01
848,443,496,2,1998,2024-01-02
849,549,378,2,1998,2024-01-07
850,1847,173,2,1998,2024-01-24
851,1396,165,2,1998,2024-01-03
852,1926,369,1,3999,2024-02-24
853,450,246,1,499,2024-01-12
854,837,424,2,2998,2024-02-08
855,1066,349,2,4998,2024-02-11
856,1279,275,1,3999,2024-02-05
857,979,195,1,3999,2024-01-27
858,65,477,2,7998,2024-01-01
859,998,429,1,2499,2024-02-15
860,473,232,1,999,2024-02-05
861,336,305,1,2499,2024-02-01
862,606,333,1,3999,2024-01-27
863,1034,270,2,1998,2024-02-29
864,1960,430,1,3999,2024-02-13
865,1716,266,2,2998,2024-01-31
866,792,457,1,499,2024-02-02
867,955,414,1,499,2024-02-15
868,21,336,2,7998,2024-02-27
869,180,337,1,999,2024-02-01
870,359,193,2,2998,2024-01-04
871,1103,279,2,2998,2024-02-22
872,133,449,1,999,2024-01-25
873,676,338,2,1998,2024-02-08
874,627,302,2,2998,2024-01-29
875,1011,313,1,499,2024-02-26
876,1002,365,2,998,2024-01-09
877,790,206,1,1499,2024-01-14
878,1416,438,2,4998,2024-02-25
879,991,473,2,2998,2024-02-19
880,564,370,1,3999,2024-01-05
881,1409,415,2,4998,2024-02-21
882,84,134,1,999,2024-01-17
883,796,134,1,1499,2024-02-01
884,1311,100,2,2998,2024-01-06
885,1845,146,2,4998,2024-01-05
886,152,208,1,1499,2024-01-29
887,1278,210,1,3999,2024-02-27
888,301,344,2,998,2024-01-28
889,391,373,2,2998,2024-01-10
890,130,125,1,499,2024-01-23
891,1481,415,2,1998,2024-02-18
892,1599,245,1,999,2024-02-22
893,1875,418,2,2998,2024-01-19
894,553,140,1,999,2024-01-04
895,1113,309,2,2998,2024-02-15
896,1815,142,2,998,2024-02-01
897,1714,323,2,4998,2024-01-20
898,330,393,1,1499,2024-02-15
899,1495,349,2,4998,2024-01-28
900,1697,254,1,499,2024-02-23
901,43,276,1,499,2024-02-29
902,1491,411,2,4998,2024-02-05
903,1079,276,2,2998,2024-01-23
904,1075,311,2,4998,2024-01-03
905,1378,287,2,2998,2024-01-24
906,677,482,2,2998,2024-01-02
907,1599,454,1,2499,2024-01-18
908,1859,186,2,998,2024-02-18
909,1965,411,1,3999,2024-02-01
910,1273,303,2,1998,2024-02-17
911,1351,216,1,3999,2024-02-15
912,1131,326,2,998,2024-02-17
913,177,161,1,999,2024-02-17
914,129,199,2,4998,2024-01-30
915,1974,269,2,7998,2024-02-07
916,1791,473,2,2998,2024-01-27
917,1956,255,2,998,2024-02-07
918,1217,136,1,499,2024-02-07
919,1449,375,2,998,2024-01-14
920,1118,134,2,7998,2024-01-01
921,1458,426,2,2998,2024-02-21
922,96,453,2,7998,2024-01-01
923,689,361,1,1499,2024-02-19
924,979,118,1,999,2024-02-09
925,1583,461,2,4998,2024-01-08
926,1663,107,1,499,2024-01-17
927,1802,371,2,2998,2024-01-01
928,1324,472,2,7998,2024-01-14
929,1776,465,1,3999,2024-02-12
930,812,123,2,998,2024-02-13
931,1761,240,2,998,2024-01-13
932,365,218,1,499,2024-01-30
933,516,108,1,999,2024-01-13
934,576,267,2,4998,2024-01-03
935,1428,362,2,2998,2024-02-24
936,822,307,2,998,2024-01-22
937,1260,387,2,2998,2024-02-04
938,1907,159,2,7998,2024-02-25
939,765,448,2,4998,2024-01-14
940,1999,462,2,4998,2024-02-09
941,681,150,2,2998,2024-02-14
942,542,139,1,3999,2024-01-22
943,1095,470,1,3999,2024-02-02
944,1766,434,2,1998,2024-01-12
945,937,366,2,998,2024-01-24
946,1374,428,2,7998,2024-01-05
947,1672,115,2,998,2024-02-26
948,85,380,2,998,2024-01-09
949,498,301,1,1499,2024-01-02
950,365,493,1,499,2024-02-28
951,327,183,1,1499,2024-01-31
952,492,396,2,4998,2024-02-15
953,709,479,1,3999,2024-01-29
954,1184,164,2,2998,2024-01-29
955,1232,259,2,1998,2024-02-23
956,1576,203,1,1499,2024-02-05
957,190,450,1,499,2024-02-24
958,1754,275,2,1998,2024-01-30
959,1691,153,1,499,2024-01-22
960,502,224,2,1998,2024-02-24
961,1959,174,1,1499,2024-01-21
962,1147,221,1,499,2024-02-10
963,732,140,2,2998,2024-02-18
964,1825,438,2,7998,2024-01-12
965,834,469,1,999,2024-01-07
966,105,160,2,4998,2024-01-25
967,591,234,1,2499,2024-01-08
968,1223,201,1,1499,2024-02-02
969,1236,152,1,999,2024-01-16
970,525,327,1,999,2024-02-09
971,864,452,2,2998,2024-02-14
972,285,199,2,4998,2024-02-20
973,1348,416,2,7998,2024-02-14
974,1491,448,1,2499,2024-01-10
975,138,134,2,998,2024-01-12
976,356,358,2,4998,2024-01-22
977,76,465,1,499,2024-02-26
978,698,419,2,998,2024-01-07
979,1750,238,1,3999,2024-02-14
980,896,489,2,7998,2024-01-21
981,411,229,1,2499,2024-02-09
982,1379,395,1,1499,2024-02-25
983,698,482,2,4998,2024-02-07
984,872,205,2,7998,2024-01-22
985,1745,498,2,998,2024-01-09
986,1094,198,2,998,2024-01-20
987,557,361,1,1499,2024-01-13
988,1202,453,1,2499,2024-02-20
989,688,120,2,2998,2024-01-24
990,939,323,1,1499,2024-01-30
991,1294,282,2,4998,2024-02-10
992,865,439,1,999,2024-02-21
993,1708,454,2,4998,2024-02-19
994,244,290,2,2998,2024-02-23
995,156,492,1,999,2024-02-26
996,1213,407,1,1499,2024-01-18
997,934,392,1,1499,2024-01-25
998,1223,297,1,1499,2024-02-22
999,1099,344,2,998,2024-01-20
1000,1569,108,2,4998,2024-01-11
1001,1731,222,1,3999,2024-02-09
1002,918,499,1,499,2024-02-03
1003,909,131,1,2499,2024-01-23
1004,93,457,2,998,2024-01-26
1005,646,211,2,4998,2024-01-23
1006,192,311,1,999,2024-02-18
1007,1130,358,2,7998,2024-02-11
1008,1462,497,1,999,2024-02-16
1009,231,376,2,1998,2024-02-25
1010,299,427,2,4998,2024-02-02
1011,951,215,1,1499,2024-01-25
1012,1052,337,1,1499,2024-02-03
1013,314,274,2,2998,2024-01-26
1014,527,120,1,1499,2024-02-08
1015,664,397,2,7998,2024-01-05
1016,363,451,2,1998,2024-01-29
1017,370,244,1,499,2024-01-30
1018,90,139,1,3999,2024-02-14
1019,1726,157,2,4998,2024-02-29
1020,1729,214,1,3999,2024-01-27
1021,538,487,2,7998,2024-02-06
1022,622,141,1,2499,2024-02-22
1023,351,442,2,998,2024-01-25
1024,445,412,1,999,2024-02-12
1025,1004,135,2,7998,2024-01-10
1026,129,352,1,2499,2024-02-13
1027,1106,151,2,4998,2024-02-03
1028,209,444,1,499,2024-02-26
1029,46,109,2,7998,2024-01-12
1030,492,251,1,2499,2024-01-29
1031,1,469,2,998,2024-02-08
1032,1587,433,1,499,2024-01-19
1033,1188,247,1,2499,2024-01-19
1034,837,465,2,4998,2024-01-29
1035,1861,151,1,3999,2024-01-02
1036,1920,346,1,3999,2024-01-26
1037,834,369,2,1998,2024-02-14
1038,459,172,2,4998,2024-02-06
1039,1635,349,1,1499,2024-02-17
1040,798,261,1,1499,2024-02-20
1041,904,183,1,999,2024-02-03
1042,258,422,1,2499,2024-01-30
1043,1124,211,2,998,2024-01-12
1044,1895,202,1,1499,2024-01-20
1045,1561,111,2,7998,2024-02-26
1046,1171,397,1,1499,2024-02-02
1047,755,326,1,2499,2024-01-09
1048,1607,331,1,1499,2024-02-24
1049,1896,236,2,1998,2024-01-02
1050,14,481,1,3999,2024-01-28
1051,1924,150,1,999,2024-02-03
1052,430,136,1,499,2024-01-21
1053,801,249,1,499,2024-01-19
1054,1317,236,1,499,2024-01-14
1055,875,215,2,998,2024-01-17
1056,798,162,1,2499,2024-02-25
1057,1742,440,1,2499,2024-01-05
1058,923,428,2,4998,2024-01-21
1059,888,495,2,1998,2024-01-22
1060,269,382,2,1998,2024-02-28
1061,1479,215,2,2998,2024-02-09
1062,1362,402,1,3999,2024-01-20
1063,1830,428,2,1998,2024-01-28
1064,1460,383,2,2998,2024-02-01
1065,585,134,2,998,2024-02-14
1066,87,462,1,499,2024-01-19
1067,351,265,1,999,2024-01-28
1068,1858,195,2,4998,2024-01-23
1069,1448,268,1,1499,2024-02-02
1070,1702,422,1,3999,2024-01-18
1071,1833,283,1,1499,2024-02-04
1072,1255,236,2,4998,2024-02-15
1073,1925,486,1,2499,2024-02-06
1074,1728,150,1,999,2024-02-11
1075,568,327,1,2499,2024-02-05
1076,215,176,2,4998,2024-02-13
1077,817,325,1,3999,2024-01-19
1078,1723,307,2,4998,2024-01-26
1079,1632,262,1,499,2024-02-05
1080,757,115,2,4998,2024-02-12
1081,679,267,1,499,2024-01-26
1082,2000,424,1,3999,2024-01-07
1083,823,107,2,1998,2024-01-23
1084,971,260,2,998,2024-01-05
1085,1998,321,1,999,2024-02-22
1086,448,485,1,999,2024-01-23
1087,1795,265,1,499,2024-02-05
1088,136,411,1,1499,2024-02-01
1089,1743,329,2,4998,2024-01-15
1090,761,119,1,3999,2024-01-27
1091,254,151,1,999,2024-01-17
1092,329,492,2,2998,2024-01-20
1093,528,420,2,1998,2024-02-26
1094,1818,165,1,1499,2024-01-16
1095,1525,374,2,7998,2024-02-17
1096,1696,499,2,2998,2024-02-11
1097,850,332,1,3999,2024-02-28
1098,264,451,2,4998,2024-01-28
1099,1895,375,2,2998,2024-01-31
1100,1012,462,2,1998,2024-02-27
1101,373,407,2,4998,2024-01-16
1102,1084,241,1,999,2024-01-14
1103,458,221,2,1998,2024-02-16
1104,780,304,2,4998,2024-01-10
1105,1484,190,2,4998,2024-01-02
1106,699,221,2,7998,2024-02-02
1107,187,286,1,1499,2024-02-10
1108,970,179,1,3999,2024-01-22
1109,930,255,2,998,2024-01-02
1110,1401,498,2,998,2024-01-07
1111,1438,358,1,3999,2024-02-21
1112,44,226,2,7998,2024-02-10
1113,1503,470,1,1499,2024-02-28
1114,166,103,1,2499,2024-02-14
1115,1177,312,2,998,2024-02-13
1116,1176,168,2,4998,2024-01-30
1117,97,460,2,1998,2024-02-07
1118,701,330,1,999,2024-02-08
1119,1161,378,1,2499,2024-01-19
1120,1241,496,2,1998,2024-02-16
1121,340,159,2,998,2024-02-07
1122,1840,382,1,499,2024-01-17
1123,209,218,2,1998,2024-02-06
1124,52,405,1,499,2024-01-10
1125,1222,367,2,1998,2024-01-15
1126,1472,237,1,1499,2024-01-05
1127,1572,148,1,1499,2024-02-19
1128,1129,329,2,4998,2024-02-07
1129,916,319,2,1998,2024-02-12
1130,1384,462,2,2998,2024-02-04
1131,946,134,1,1499,2024-01-04
1132,524,281,2,998,2024-02-04
1133,903,219,1,2499,2024-01-01
1134,1704,375,1,2499,2024-01-17
1135,1502,367,1,1499,2024-01-21
1136,214,358,1,1499,2024-02-15
1137,1578,357,2,4998,2024-02-27
1138,1373,377,1,499,2024-01-22
1139,854,390,2,7998,2024-01-05
1140,1496,336,2,998,2024-02-29
1141,1091,343,1,3999,2024-02-15
1142,946,108,1,2499,2024-02-05
1143,169,442,1,2499,2024-02-07
1144,152,353,1,2499,2024-01-09
1145,474,372,2,1998,2024-01-20
1146,197,241,1,999,2024-02-15
1147,13,343,1,999,2024-02-26
1148,741,203,1,2499,2024-02-11
1149,886,285,1,1499,2024-02-24
1150,162,135,1,2499,2024-02-14
1151,615,260,2,7998,2024-01-14
1152,643,163,1,499,2024-01-20
1153,608,240,1,3999,2024-01-26
1154,728,261,2,998,2024-01-04
1155,1737,488,2,7998,2024-02-20
1156,643,232,1,499,2024-02-08
1157,920,210,2,2998,2024-01-20
1158,1510,299,2,998,2024-02-11
1159,1738,373,2,4998,2024-02-21
1160,803,188,1,3999,2024-01-11
1161,1812,117,1,999,2024-01-07
1162,1897,439,2,2998,2024-02-24
1163,1964,375,1,3999,2024-02-13
1164,1356,458,1,1499,2024-01-31
1165,1072,459,2,1998,2024-02-19
1166,555,480,1,999,2024-01-08
1167,1996,439,1,999,2024-01-23
1168,1617,464,1,999,2024-02-17
1169,1092,359,1,999,2024-01-15
1170,234,121,1,2499,2024-01-01
1171,241,482,1,499,2024-02-16
1172,1480,316,1,999,2024-01-10
1173,1023,440,1,3999,2024-02-10
1174,1735,300,2,7998,2024-01-24
1175,1719,364,1,999,2024-01-15
1176,1234,286,2,2998,2024-02-18
1177,154,388,2,1998,2024-02-17
1178,159,460,1,2499,2024-01-21
1179,182,362,1,499,2024-01-22
1180,1208,165,2,7998,2024-01-24
1181,568,196,2,1998,2024-01-10
1182,1663,390,2,998,2024-01-23
1183,565,192,1,499,2024-01-16
1184,1224,259,2,1998,2024-01-05
1185,1981,356,2,998,2024-02-02
1186,546,216,1,3999,2024-02-05
1187,1070,450,1,999,2024-01-25
1188,1744,279,2,2998,2024-02-09
1189,340,134,1,999,2024-02-27
1190,842,395,1,3999,2024-01-26
1191,562,394,1,999,2024-01-02
1192,709,119,2,1998,2024-02-03
1193,1520,452,1,999,2024-01-31
1194,523,314,2,4998,2024-02-09
1195,1907,486,1,2499,2024-02-13
1196,231,152,1,3999,2024-02-14
1197,1110,239,1,499,2024-01-19
1198,1867,235,2,1998,2024-02-06
1199,1170,268,1,999,2024-02-26
1200,671,466,2,4998,2024-01-18
1201,318,221,2,2998,2024-02-25
1202,535,238,1,2499,2024-02-19
1203,1384,125,1,499,2024-01-03
1204,1205,314,1,999,2024-01-07
1205,1598,137,1,999,2024-01-23
1206,74,232,2,7998,2024-02-06
1207,529,387,2,2998,2024-01-01
1208,894,296,2,7998,2024-02-19
1209,1833,211,2,2998,2024-01-07
1210,1279,242,2,2998,2024-02-25
1211,365,462,1,1499,2024-01-22
1212,264,407,1,1499,2024-01-03
1213,1951,468,2,7998,2024-01-19
1214,817,481,1,999,2024-01-30
1215,1904,127,2,1998,2024-01-09
1216,185,246,1,3999,2024-02-04
1217,1456,409,1,2499,2024-02-23
1218,693,477,1,499,2024-02-04
1219,958,180,2,2998,2024-01-13
1220,1512,114,1,3999,2024-01-26
1221,730,368,2,2998,2024-02-14
1222,1130,314,1,1499,2024-02-20
1223,1458,122,2,2998,2024-01-28
1224,567,435,1,3999,2024-01-25
1225,137,289,2,1998,2024-02-25
1226,1312,380,1,2499,2024-02-08
1227,343,259,2,4998,2024-01-03
1228,1376,248,1,3999,2024-01-11
1229,1593,484,2,998,2024-01-30
1230,612,383,2,4998,2024-02-22
1231,5,190,1,2499,2024-02-02
1232,1911,215,2,2998,2024-02-03
1233,624,318,1,3999,2024-02-10
1234,1473,239,2,1998,2024-01-03
1235,498,119,2,7998,2024-01-05
1236,1970,463,2,7998,2024-01-31
1237,1631,438,2,4998,2024-01-04
1238,1855,406,2,2998,2024-01-08
1239,223,184,1,3999,2024-02-28
1240,1722,200,2,1998,2024-01-17
1241,953,301,1,1499,2024-01-22
1242,1907,432,1,1499,2024-02-07
1243,1161,124,1,999,2024-01-24
1244,737,470,2,1998,2024-01-31
1245,1787,130,1,999,2024-02-18
1246,1891,306,1,3999,2024-02-21
1247,538,267,2,2998,2024-02-18
1248,703,442,2,2998,2024-02-15
1249,194,166,2,998,2024-01-25
1250,802,290,2,998,2024-02-07
1251,1361,110,1,499,2024-02-24
1252,1030,264,2,7998,2024-02-01
1253,997,239,1,3999,2024-02-18
1254,1854,361,1,999,2024-01-26
1255,1887,425,2,7998,2024-02-05
1256,732,312,2,2998,2024-01-27
1257,213,444,2,2998,2024-01-23
1258,587,146,1,2499,2024-01-20
1259,937,135,2,4998,2024-02-15
1260,822,181,2,7998,2024-01-27
1261,1529,143,2,4998,2024-02-22
1262,676,330,2,7998,2024-01-17
1263,1255,186,1,999,2024-01-14
1264,1005,134,1,999,2024-01-03
1265,1776,448,2,4998,2024-02-09
1266,1115,416,2,7998,2024-01-27
1267,852,308,2,4998,2024-02-14
1268,625,265,2,2998,2024-02-29
1269,1364,279,1,3999,2024-01-14
1270,642,101,2,998,2024-01-28
1271,613,466,2,2998,2024-02-13
1272,1563,294,2,7998,2024-01-25
1273,530,452,1,2499,2024-02-09
1274,1741,122,1,2499,2024-01-11
1275,1234,125,2,4998,2024-02-29
1276,1404,129,2,7998,2024-02-21
1277,11,374,1,2499,2024-01-12
1278,1998,266,2,7998,2024-02-27
1279,1964,189,2,7998,2024-02-02
1280,1540,323,2,4998,2024-01-20
1281,1639,205,2,1998,2024-02-23
1282,1741,127,1,999,2024-02-03
1283,1619,226,1,1499,2024-01-23
1284,555,160,1,3999,2024-01-19
1285,764,275,2,4998,2024-02-25
1286,551,194,1,2499,2024-02-05
1287,1851,195,1,2499,2024-02-26
1288,1689,240,1,999,2024-02-13
1289,1871,185,1,499,2024-01-01
1290,755,222,1,3999,2024-01-10
1291,1108,494,1,1499,2024-01-01
1292,337,452,1,1499,2024-01-05
1293,55,315,2,2998,2024-02-26
1294,1345,207,2,7998,2024-01-22
1295,1117,278,1,3999,2024-02-12
1296,108,169,2,2998,2024-01-02
1297,851,226,1,1499,2024-01-09
1298,1374,305,2,4998,2024-02-13
1299,409,362,1,499,2024-01-07
1300,1756,166,1,999,2024-02-17
1301,549,237,1,3999,2024-01-21
1302,746,324,2,998,2024-01-07
1303,1658,160,2,2998,2024-02-28
1304,587,476,1,1499,2024-01-09
1305,1232,201,2,2998,2024-02-25
1306,850,392,1,1499,2024-02-09
1307,489,114,2,4998,2024-01-09
1308,822,149,1,3999,2024-02-28
1309,73,359,1,1499,2024-02-20
1310,924,200,2,2998,2024-02-18
1311,1115,109,1,3999,2024-01-12
1312,1902,343,1,999,2024-02-13
1313,820,222,1,2499,2024-02-05
1314,448,249,1,2499,2024-01-09
1315,806,482,2,998,2024-01-10
1316,1836,258,1,2499,2024-02-18
1317,1879,352,2,998,2024-01-10
1318,1259,431,2,1998,2024-02-13
1319,830,300,1,3999,2024-01-17
1320,1750,383,1,1499,2024-02-07
1321,580,197,1,499,2024-01-04
1322,1248,321,2,4998,2024-01-16
1323,1240,307,1,1499,2024-02-18
1324,166,374,2,1998,2024-02-17
1325,434,433,1,3999,2024-02-05
1326,1085,146,1,499,2024-01-27
1327,1820,214,2,4998,2024-01-06
1328,70,283,1,1499,2024-02-09
1329,865,469,1,1499,2024-01-09
1330,543,110,1,1499,2024-02-27
1331,185,176,2,7998,2024-02-29
1332,127,429,2,998,2024-02-01
1333,1674,320,1,3999,2024-02-07
1334,140,446,2,4998,2024-01-30
1335,1287,153,2,998,2024-01-14
1336,1624,158,1,999,2024-02-14
1337,156,292,2,1998,2024-02-19
1338,331,131,1,3999,2024-01-29
1339,1504,245,2,7998,2024-01-28
1340,1812,231,1,3999,2024-01-22
1341,632,307,2,1998,2024-01-31
1342,988,437,2,1998,2024-01-17
1343,321,312,1,499,2024-01-17
1344,1947,278,1,499,2024-02-18
1345,1936,409,2,7998,2024-02-23
1346,164,225,1,1499,2024-01-15
1347,1350,237,1,499,2024-02-16
1348,138,490,1,999,2024-02-01
1349,1767,481,1,2499,2024-01-28
1350,812,344,1,1499,2024-01-11
1351,1939,292,2,1998,2024-02-08
1352,202,452,2,2998,2024-01-17
1353,90,374,2,4998,2024-01-12
1354,994,234,1,3999,2024-02-20
1355,1769,144,2,2998,2024-02-20
1356,1473,460,1,2499,2024-02-08
1357,586,137,2,4998,2024-02-21
1358,1470,234,1,1499,2024-01-09
1359,801,334,2,2998,2024-01-25
1360,986,166,2,2998,2024-01-26
1361,1506,174,2,2998,2024-01-04
1362,677,363,1,3999,2024-01-19
1363,1905,189,1,999,2024-01-13
1364,653,201,2,998,2024-01-29
1365,358,102,1,3999,2024-02-23
1366,1886,192,2,2998,2024-02-16
1367,600,111,2,4998,2024-01-09
1368,1002,181,2,7998,2024-02-11
1369,1890,270,2,998,2024-02-09
1370,1829,490,2,998,2024-01-07
1371,1043,449,2,7998,2024-01-07
1372,834,333,1,2499,2024-01-21
1373,1054,403,1,2499,2024-01-09
1374,1238,144,2,4998,2024-02-19
1375,1440,124,1,999,2024-02-14
1376,929,103,1,2499,2024-01-27
1377,764,487,2,998,2024-02-17
1378,168,329,2,2998,2024-01-21
1379,655,481,2,2998,2024-01-05
1380,1734,461,1,499,2024-01-05
1381,356,294,2,4998,2024-01-08
1382,1388,255,1,1499,2024-01-15
1383,1360,209,2,998,2024-01-13
1384,85,264,1,2499,2024-02-02
1385,866,485,2,1998,2024-02-13
1386,1128,428,1,1499,2024-02-28
1387,1142,160,1,2499,2024-02-16
1388,1062,308,1,2499,2024-02-01
1389,483,224,1,1499,2024-02-05
1390,481,406,1,2499,2024-02-18
1391,136,386,2,7998,2024-02-22
1392,76,184,1,3999,2024-01-23
1393,295,308,2,1998,2024-02-03
1394,316,333,1,499,2024-01-18
1395,497,142,2,7998,2024-01-12
1396,956,383,1,3999,2024-01-23
1397,621,350,1,999,2024-01-02
1398,1592,266,2,7998,2024-02-13
1399,1018,292,1,3999,2024-01-27
1400,18,499,1,1499,2024-02-19
1401,1915,166,1,999,2024-01-31
1402,432,306,2,4998,2024-02-17
1403,616,423,1,2499,2024-01-22
1404,149,135,2,998,2024-01-05
1405,440,482,1,499,2024-01-17
1406,219,385,1,3999,2024-02-12
1407,1932,448,1,3999,2024-01-07
1408,6,378,1,2499,2024-01-18
1409,671,274,1,999,2024-01-02
1410,1634,110,1,1499,2024-01-31
1411,839,475,2,998,2024-01-28
1412,1019,118,2,7998,2024-01-03
1413,895,289,2,998,2024-01-09
1414,1275,171,1,2499,2024-02-02
1415,1085,398,2,1998,2024-01-28
1416,1503,174,1,2499,2024-02-29
1417,1910,480,2,2998,2024-01-28
1418,68,236,2,1998,2024-02-25
1419,1465,337,2,2998,2024-01-18
1420,253,380,1,1499,2024-01-15
1421,829,386,1,999,2024-01-11
1422,884,240,1,1499,2024-01-25
1423,624,420,1,499,2024-01-05
1424,1553,257,2,7998,2024-02-10
1425,1693,300,2,1998,2024-02-15
1426,1091,128,1,2499,2024-01-27
1427,1851,194,2,4998,2024-01-12
1428,515,373,1,3999,2024-01-10
1429,1902,230,1,2499,2024-01-09
1430,1006,346,2,7998,2024-02-22
1431,615,134,1,499,2024-01-02
1432,155,231,2,4998,2024-01-09
1433,1537,396,1,2499,2024-02-16
1434,1359,434,1,499,2024-02-25
1435,846,213,1,2499,2024-02-20
1436,388,189,1,2499,2024-01-16
1437,4,322,1,499,2024-01-01
1438,985,385,1,499,2024-01-21
1439,380,186,2,998,2024-02-19
1440,1739,321,2,4998,2024-02-26
1441,33,366,1,3999,2024-02-06
1442,1035,132,2,7998,2024-02-08
1443,716,393,1,999,2024-01-01
1444,1743,337,1,999,2024-02-18
1445,1533,104,1,2499,2024-02-16
1446,185,286,2,4998,2024-02-09
1447,1178,347,2,7998,2024-01-14
1448,856,198,1,1499,2024-02-09
1449,1903,150,1,999,2024-02-17
1450,922,164,2,7998,2024-02-13
1451,694,295,2,4998,2024-02-01
1452,512,157,2,1998,2024-01-24
1453,667,275,2,1998,2024-02-08
1454,1252,285,1,999,2024-02-06
1455,475,264,2,4998,2024-02-02
1456,102,234,2,7998,2024-01-30
1457,1718,159,1,1499,2024-02-25
1458,258,414,1,2499,2024-01-26
1459,1801,493,2,1998,2024-02-12
1460,72,388,1,499,2024-02-24
1461,1523,278,1,3999,2024-02-13
1462,360,222,1,2499,2024-01-14
1463,884,433,2,1998,2024-01-12
1464,1002,466,1,1499,2024-02-13
1465,1856,393,1,999,2024-01-03
1466,1265,343,1,999,2024-01-07
1467,115,410,1,2499,2024-01-21
1468,577,381,2,2998,2024-02-27
1469,1813,450,2,998,2024-01-27
1470,1434,397,2,4998,2024-01-10
1471,1679,459,2,7998,2024-01-10
1472,1451,176,2,2998,2024-02-05
1473,1753,186,2,998,2024-01-17
1474,1703,179,1,499,2024-02-11
1475,1552,480,2,2998,2024-02-03
1476,547,480,2,7998,2024-01-18
1477,1815,184,1,999,2024-01-26
1478,1164,373,2,4998,2024-02-29
1479,1976,364,1,3999,2024-01-02
