session_id,user_id,session_start,traffic_source,pages_viewed
3249,1363,2024-01-29,referral,10
3250,259,2024-02-15,organic,3
3251,55,2024-02-27,ads,2
3252,911,2024-01-24,organic,4
3253,1572,2024-01-01,ads,2
3254,1030,2024-01-24,organic,11
3255,1401,2024-02-27,ads,13
3256,554,2024-01-30,referral,5
3257,1074,2024-01-12,organic,4
3258,112,2024-01-19,ads,6
3259,146,2024-02-06,organic,14
3260,230,2024-02-27,organic,7
3261,1747,2024-02-09,organic,12
3262,497,2024-02-12,organic,2
3263,1330,2024-02-23,referral,2
3264,1566,2024-01-04,organic,8
3265,461,2024-01-15,ads,13
3266,807,2024-01-20,referral,13
3267,1652,2024-02-13,referral,9
3268,1932,2024-01-20,ads,5
3269,226,2024-02-23,organic,7
3270,59,2024-02-24,ads,13
3271,1100,2024-01-21,organic,12
3272,428,2024-01-10,referral,9
3273,728,2024-01-30,ads,14
3274,1156,2024-01-24,ads,1
3275,932,2024-02-17,organic,8
3276,498,2024-02-24,ads,10
3277,816,2024-02-09,ads,10
3278,910,2024-02-21,referral,9
3279,1617,2024-02-09,organic,9
3280,1329,2024-02-07,referral,10
3281,67,2024-01-03,organic,7
3282,230,2024-01-29,ads,12
3283,983,2024-01-08,ads,12
3284,333,2024-01-29,organic,12
3285,1929,2024-02-24,organic,12
3286,277,2024-01-10,ads,10
3287,1897,2024-01-05,organic,3
3288,1608,2024-01-11,organic,13
3289,721,2024-01-04,ads,13
3290,1808,2024-02-18,ads,5
3291,144,2024-02-27,ads,13
3292,1275,2024-02-04,organic,2
3293,1820,2024-02-19,organic,11
3294,691,2024-02-09,ads,10
3295,1976,2024-02-25,ads,3
3296,1104,2024-01-12,ads,10
3297,57,2024-01-21,ads,7
3298,1390,2024-01-16,organic,1
3299,308,2024-01-14,organic,3
3300,174,2024-01-21,referral,5
3301,1486,2024-02-17,ads,11
3302,750,2024-01-27,ads,14
3303,1004,2024-02-05,referral,4
3304,678,2024-01-01,referral,3
3305,1620,2024-01-01,ads,6
3306,1517,2024-01-22,organic,12
3307,560,2024-01-15,referral,6
3308,1663,2024-02-21,ads,4
3309,1705,2024-01-20,organic,9
3310,1890,2024-01-03,ads,11
3311,1398,2024-01-14,organic,6
3312,1979,2024-01-09,referral,9
3313,349,2024-01-19,organic,13
3314,1091,2024-02-09,ads,11
3315,330,2024-02-03,ads,10
3316,1876,2024-01-04,ads,10
3317,194,2024-02-02,ads,2
3318,1179,2024-02-12,referral,6
3319,1184,2024-02-06,organic,14
3320,1720,2024-01-02,organic,4
3321,266,2024-01-27,ads,2
3322,168,2024-02-14,organic,5
3323,145,2024-01-17,organic,14
3324,186,2024-02-18,organic,3
3325,886,2024-02-19,organic,6
3326,865,2024-02-22,ads,11
3327,774,2024-02-29,ads,14
3328,1447,2024-01-31,organic,8
3329,1007,2024-02-10,ads,4
3330,786,2024-01-06,organic,12
3331,457,2024-02-29,ads,4
3332,1864,2024-02-21,organic,5
3333,345,2024-01-31,ads,6
3334,735,2024-01-03,organic,11
3335,554,2024-02-09,organic,7
3336,1021,2024-01-03,ads,6
3337,1540,2024-02-02,organic,7
3338,788,2024-02-21,referral,9
3339,1820,2024-02-28,ads,4
3340,936,2024-01-13,organic,10
3341,705,2024-01-21,ads,1
3342,1128,2024-02-06,organic,9
3343,247,2024-01-16,ads,7
3344,812,2024-01-21,referral,4
3345,1047,2024-02-25,organic,10
3346,953,2024-02-17,ads,8
3347,815,2024-02-25,organic,12
3348,1549,2024-02-13,ads,7
3349,144,2024-01-13,organic,12
3350,730,2024-01-04,organic,2
3351,1719,2024-01-31,referral,1
3352,863,2024-01-09,organic,9
3353,1778,2024-02-17,ads,7
3354,1217,2024-02-02,ads,14
3355,465,2024-02-06,ads,10
3356,1808,2024-02-22,ads,1
3357,375,2024-02-06,ads,13
3358,677,2024-01-24,organic,4
3359,692,2024-01-25,referral,5
3360,629,2024-02-20,ads,5
3361,1290,2024-02-10,organic,14
3362,1402,2024-01-29,organic,14
3363,1574,2024-02-28,ads,14
3364,556,2024-02-09,referral,5
3365,863,2024-02-20,referral,11
3366,74,2024-02-19,referral,3
3367,438,2024-02-16,organic,5
3368,881,2024-02-05,referral,4
3369,226,2024-01-15,referral,5
3370,1843,2024-02-14,organic,7
3371,308,2024-02-29,organic,5
3372,966,2024-01-18,organic,14
3373,348,2024-01-20,ads,14
3374,476,2024-01-05,organic,14
3375,1339,2024-01-18,organic,8
3376,525,2024-02-29,organic,8
3377,1449,2024-02-09,organic,3
3378,524,2024-01-01,organic,5
3379,562,2024-01-19,ads,12
3380,1849,2024-01-23,organic,4
3381,1970,2024-01-26,referral,14
3382,1273,2024-02-18,referral,14
3383,1655,2024-01-29,referral,5
3384,569,2024-02-28,ads,8
3385,1206,2024-02-03,organic,4
3386,1986,2024-01-19,organic,5
3387,1800,2024-02-17,organic,7
3388,106,2024-01-18,referral,3
3389,191,2024-01-02,organic,13
3390,1161,2024-02-29,ads,6
3391,700,2024-01-27,ads,9
3392,1144,2024-01-06,referral,11
3393,1778,2024-02-08,ads,4
3394,831,2024-01-06,ads,4
3395,72,2024-02-28,organic,6
3396,755,2024-01-06,ads,6
3397,1155,2024-01-31,organic,3
3398,457,2024-02-10,referral,14
3399,1805,2024-02-09,ads,1
3400,905,2024-01-30,organic,3
3401,479,2024-02-25,referral,8
3402,52,2024-02-23,organic,8
3403,1004,2024-01-21,referral,6
3404,574,2024-02-10,referral,7
3405,1143,2024-02-13,ads,2
3406,1901,2024-01-18,organic,9
3407,1288,2024-01-23,organic,3
3408,1263,2024-02-07,referral,2
3409,1375,2024-01-23,referral,5
3410,893,2024-01-28,organic,1
3411,255,2024-02-05,organic,5
3412,685,2024-01-25,organic,10
3413,1333,2024-01-07,referral,4
3414,1773,2024-01-18,organic,12
3415,1855,2024-01-20,organic,6
3416,1631,2024-01-05,ads,12
3417,1873,2024-01-18,organic,5
3418,1519,2024-02-11,referral,9
3419,57,2024-02-09,organic,5
3420,950,2024-02-02,organic,13
3421,1427,2024-01-15,ads,8
3422,1091,2024-02-04,organic,12
3423,1070,2024-02-16,organic,13
3424,606,2024-02-15,organic,2
3425,1674,2024-01-01,organic,3
3426,369,2024-01-21,referral,3
3427,1629,2024-01-08,organic,3
3428,232,2024-01-07,referral,6
3429,1426,2024-02-10,ads,7
3430,908,2024-02-19,organic,7
3431,1585,2024-02-13,organic,12
3432,1047,2024-02-09,ads,7
3433,574,2024-02-09,organic,12
3434,1291,2024-01-30,organic,3
3435,841,2024-02-07,organic,1
3436,118,2024-02-04,ads,6
3437,1976,2024-01-02,ads,3
3438,1624,2024-02-15,organic,13
3439,1625,2024-01-08,ads,3
3440,1079,2024-02-07,ads,3
3441,1177,2024-01-04,organic,9
3442,1263,2024-02-06,referral,12
3443,1289,2024-01-21,ads,4
3444,268,2024-01-13,referral,5
3445,1931,2024-01-09,organic,3
3446,113,2024-02-14,referral,10
3447,166,2024-01-29,ads,13
3448,668,2024-02-10,ads,12
3449,1032,2024-02-25,ads,1
3450,714,2024-01-24,organic,12
3451,1241,2024-01-16,referral,4
3452,431,2024-01-12,ads,1
3453,1316,2024-01-02,organic,11
3454,893,2024-01-19,organic,11
3455,1074,2024-01-30,organic,7
3456,107,2024-01-16,ads,7
3457,1033,2024-01-24,ads,4
3458,745,2024-01-13,organic,5
3459,700,2024-01-05,organic,10
3460,1480,2024-01-23,ads,7
3461,323,2024-02-25,ads,13
3462,309,2024-02-07,organic,6
3463,850,2024-01-31,organic,13
3464,622,2024-02-22,organic,4
3465,995,2024-02-25,referral,4
3466,145,2024-01-17,ads,2
3467,740,2024-02-18,referral,10
3468,821,2024-02-18,organic,2
3469,412,2024-01-03,referral,12
3470,114,2024-01-26,ads,4
3471,575,2024-01-13,organic,5
3472,399,2024-02-13,organic,4
3473,1299,2024-02-07,ads,14
3474,124,2024-01-22,referral,3
3475,86,2024-01-21,organic,11
3476,1606,2024-01-29,organic,2
3477,47,2024-02-14,ads,4
3478,1735,2024-02-15,referral,14
3479,1900,2024-02-08,ads,11
3480,944,2024-01-05,organic,5
3481,1225,2024-01-14,organic,1
3482,1300,2024-01-18,organic,13
3483,1573,2024-01-04,referral,1
3484,1739,2024-02-02,ads,6
3485,1154,2024-02-08,ads,5
3486,1472,2024-01-20,organic,11
3487,804,2024-01-13,referral,4
3488,389,2024-02-05,ads,1
3489,576,2024-02-14,referral,12
3490,1287,2024-01-04,ads,14
3491,1990,2024-02-04,ads,7
3492,632,2024-01-08,ads,4
3493,1302,2024-02-21,organic,3
3494,714,2024-02-09,referral,14
3495,1070,2024-02-26,organic,7
3496,1192,2024-02-18,ads,2
3497,1469,2024-02-16,referral,10
3498,622,2024-02-05,organic,1
3499,46,2024-01-06,ads,11
3500,724,2024-02-25,ads,4
3501,540,2024-01-22,ads,13
3502,87,2024-02-29,referral,8
3503,803,2024-01-06,ads,13
3504,1409,2024-02-11,ads,6
3505,1693,2024-02-05,organic,9
3506,265,2024-01-09,organic,1
3507,1801,2024-01-16,organic,1
3508,1046,2024-02-08,ads,11
3509,1792,2024-02-15,organic,5
3510,703,2024-02-28,ads,6
3511,1474,2024-02-07,organic,8
3512,2000,2024-02-02,ads,3
3513,232,2024-01-18,organic,6
3514,186,2024-01-12,ads,3
3515,326,2024-02-23,ads,8
3516,1207,2024-01-27,referral,12
3517,397,2024-02-16,ads,11
3518,1505,2024-01-01,ads,11
3519,1427,2024-01-15,referral,4
3520,1487,2024-02-16,ads,2
3521,1441,2024-01-27,organic,12
3522,1226,2024-01-16,referral,9
3523,1089,2024-01-21,ads,10
3524,956,2024-01-01,organic,13
3525,1932,2024-01-29,ads,8
3526,555,2024-01-03,referral,6
3527,733,2024-01-12,referral,3
3528,1041,2024-02-29,referral,2
3529,1860,2024-01-28,organic,13
3530,797,2024-02-08,organic,4
3531,1207,2024-02-06,organic,4
3532,391,2024-01-31,organic,1
3533,44,2024-02-29,referral,9
3534,1997,2024-01-31,organic,10
3535,901,2024-02-27,ads,8
3536,1724,2024-02-02,ads,7
3537,1926,2024-02-02,ads,6
3538,482,2024-02-16,organic,3
3539,1287,2024-02-09,organic,4
3540,1198,2024-01-11,organic,2
3541,1465,2024-02-15,organic,7
3542,566,2024-01-29,referral,2
3543,220,2024-01-25,ads,14
3544,1582,2024-02-24,organic,10
3545,1418,2024-01-13,referral,1
3546,772,2024-02-20,organic,6
3547,1219,2024-02-13,ads,4
3548,409,2024-02-23,organic,8
3549,471,2024-01-19,ads,1
3550,1371,2024-02-27,organic,9
3551,1486,2024-02-05,organic,6
3552,1085,2024-01-28,organic,14
3553,166,2024-01-04,organic,2
3554,672,2024-01-03,ads,8
3555,1175,2024-02-27,organic,5
3556,111,2024-02-07,ads,5
3557,1512,2024-02-06,ads,5
3558,549,2024-02-12,ads,7
3559,1027,2024-01-25,ads,7
3560,1507,2024-02-10,organic,10
3561,1037,2024-02-04,ads,11
3562,1186,2024-01-29,referral,7
3563,344,2024-02-10,ads,12
3564,1473,2024-01-29,ads,10
3565,332,2024-01-12,ads,2
3566,264,2024-02-04,organic,8
3567,83,2024-01-20,ads,1
3568,777,2024-01-17,referral,13
3569,924,2024-02-22,organic,14
3570,334,2024-01-12,referral,2
3571,1404,2024-02-26,organic,11
3572,1243,2024-02-19,organic,7
3573,658,2024-02-05,referral,4
3574,1834,2024-01-10,ads,11
3575,1833,2024-01-18,referral,10
3576,454,2024-01-30,referral,10
3577,673,2024-01-08,organic,9
3578,741,2024-02-10,ads,11
3579,1770,2024-02-20,organic,9
3580,1113,2024-01-13,organic,14
3581,333,2024-01-31,organic,3
3582,310,2024-02-26,ads,13
3583,727,2024-01-06,ads,14
3584,1444,2024-02-23,ads,13
3585,1633,2024-01-07,ads,3
3586,1749,2024-02-29,organic,9
3587,354,2024-01-21,ads,13
3588,824,2024-02-07,organic,10
3589,1124,2024-02-12,organic,12
3590,145,2024-02-18,ads,8
3591,1034,2024-02-20,ads,1
3592,1068,2024-01-28,referral,6
3593,1787,2024-02-26,ads,7
3594,1410,2024-02-13,ads,14
3595,1763,2024-01-21,ads,11
3596,910,2024-01-21,organic,14
3597,761,2024-01-24,organic,8
3598,495,2024-01-27,organic,12
3599,1517,2024-01-27,organic,12
3600,1193,2024-01-13,organic,2
3601,642,2024-02-19,referral,14
3602,531,2024-01-29,ads,1
3603,1360,2024-02-08,ads,4
3604,1771,2024-02-26,organic,1
3605,1881,2024-02-24,organic,2
3606,513,2024-01-28,organic,3
3607,130,2024-02-06,ads,4
3608,1008,2024-01-29,organic,12
3609,1563,2024-02-17,ads,12
3610,1538,2024-01-22,ads,6
3611,1274,2024-02-05,ads,8
3612,734,2024-01-30,organic,9
3613,947,2024-01-28,ads,4
3614,1162,2024-01-23,ads,1
3615,1299,2024-02-02,ads,14
3616,1002,2024-01-04,organic,5
3617,464,2024-01-03,organic,5
3618,141,2024-02-01,organic,9
3619,1968,2024-01-04,referral,6
3620,1280,2024-01-01,organic,5
3621,882,2024-01-12,referral,10
3622,1848,2024-01-13,organic,10
3623,456,2024-02-03,organic,5
3624,1976,2024-02-29,ads,8
3625,434,2024-02-28,organic,11
3626,1631,2024-01-29,referral,1
3627,173,2024-01-09,ads,5
3628,473,2024-01-31,ads,1
3629,1979,2024-01-07,ads,7
3630,1447,2024-01-13,ads,14
3631,1020,2024-02-23,referral,7
3632,917,2024-01-02,organic,13
3633,439,2024-02-02,ads,10
3634,1016,2024-02-19,ads,8
3635,1081,2024-01-07,referral,14
3636,498,2024-01-18,ads,7
3637,1638,2024-02-20,referral,11
3638,169,2024-01-08,ads,9
3639,989,2024-02-24,organic,8
3640,1606,2024-01-12,ads,8
3641,1874,2024-02-12,ads,3
3642,561,2024-02-28,ads,10
3643,428,2024-01-30,organic,4
3644,419,2024-02-28,ads,4
3645,1371,2024-01-09,organic,1
3646,1541,2024-01-28,referral,6
3647,455,2024-01-04,organic,2
3648,714,2024-02-08,ads,9
3649,202,2024-01-17,organic,14
3650,179,2024-01-11,organic,1
3651,57,2024-02-28,referral,1
3652,1722,2024-01-02,organic,11
3653,1628,2024-01-23,organic,13
3654,1828,2024-02-19,organic,10
3655,1930,2024-01-22,ads,11
3656,946,2024-01-26,ads,6
3657,501,2024-01-12,organic,13
3658,739,2024-02-01,ads,1
3659,1957,2024-01-09,organic,12
3660,112,2024-02-12,referral,3
3661,1172,2024-01-05,ads,10
3662,1805,2024-01-26,referral,2
3663,715,2024-01-07,referral,13
3664,1402,2024-01-29,organic,11
3665,877,2024-02-02,organic,9
3666,1939,2024-01-24,ads,5
3667,1372,2024-01-25,organic,6
3668,1382,2024-01-31,organic,2
3669,1080,2024-01-29,organic,8
3670,813,2024-01-05,organic,6
3671,1340,2024-02-07,ads,11
3672,964,2024-02-14,organic,12
3673,1209,2024-01-11,organic,8
3674,1078,2024-02-01,ads,8
3675,37,2024-01-08,organic,14
3676,1747,2024-01-20,referral,1
3677,1829,2024-02-03,organic,7
3678,1013,2024-02-16,ads,2
3679,1294,2024-02-11,organic,11
3680,863,2024-01-08,organic,8
3681,732,2024-01-02,organic,12
3682,1532,2024-01-21,ads,2
3683,1252,2024-01-15,referral,4
3684,1452,2024-01-06,ads,2
3685,1894,2024-01-05,organic,13
3686,1747,2024-02-23,organic,7
3687,810,2024-02-23,organic,5
3688,1025,2024-01-03,organic,13
3689,23,2024-02-12,organic,11
3690,1527,2024-02-12,referral,13
3691,1472,2024-01-16,ads,11
3692,796,2024-02-04,ads,9
3693,496,2024-01-09,ads,5
3694,900,2024-02-04,ads,11
3695,425,2024-01-19,organic,8
3696,700,2024-02-12,ads,2
3697,18,2024-02-15,referral,3
3698,1983,2024-02-03,organic,6
3699,1469,2024-02-08,organic,11
3700,1585,2024-01-10,referral,7
3701,1583,2024-01-10,ads,14
3702,627,2024-01-20,organic,10
3703,1063,2024-01-01,ads,8
3704,1753,2024-01-06,organic,3
3705,1234,2024-02-22,organic,7
3706,1798,2024-02-15,organic,8
3707,211,2024-02-28,organic,10
3708,565,2024-01-02,ads,6
3709,972,2024-02-07,ads,4
3710,1305,2024-02-02,referral,13
3711,1891,2024-01-03,organic,6
3712,1857,2024-02-05,ads,9
3713,133,2024-01-13,organic,3
3714,449,2024-02-04,organic,2
3715,264,2024-01-15,referral,5
3716,1831,2024-02-14,organic,7
3717,111,2024-01-22,organic,3
3718,1579,2024-02-12,organic,5
3719,850,2024-01-04,organic,4
3720,1262,2024-01-17,ads,11
3721,1915,2024-01-05,referral,7
3722,1481,2024-01-21,ads,2
3723,901,2024-02-26,referral,12
3724,759,2024-01-24,ads,11
3725,1540,2024-01-31,referral,13
3726,1900,2024-02-09,organic,7
3727,861,2024-02-22,referral,12
3728,897,2024-02-25,organic,2
3729,862,2024-01-30,referral,3
3730,1848,2024-02-11,organic,5
3731,1197,2024-01-07,ads,7
3732,193,2024-02-18,ads,13
3733,515,2024-02-29,referral,6
3734,790,2024-01-07,ads,12
3735,968,2024-01-27,organic,7
3736,1592,2024-01-24,ads,11
3737,1810,2024-01-19,organic,6
3738,1433,2024-02-10,organic,13
3739,1712,2024-02-25,organic,12
3740,1652,2024-02-03,organic,1
3741,84,2024-01-22,ads,5
3742,1695,2024-02-21,referral,12
3743,798,2024-02-20,referral,1
3744,80,2024-01-27,organic,7
3745,1602,2024-01-06,organic,4
3746,1233,2024-01-10,organic,5
3747,522,2024-02-14,organic,1
3748,1223,2024-01-31,organic,8
3749,1595,2024-01-25,organic,4
3750,234,2024-01-02,ads,3
3751,1843,2024-01-10,ads,1
3752,244,2024-01-10,ads,4
3753,1915,2024-01-26,organic,3
3754,1417,2024-01-05,ads,8
3755,1590,2024-01-22,ads,9
3756,1470,2024-01-04,organic,12
3757,849,2024-02-24,organic,5
3758,393,2024-02-03,organic,9
3759,9,2024-01-07,organic,1
3760,613,2024-02-19,organic,7
3761,1944,2024-01-17,organic,11
3762,807,2024-01-11,organic,14
3763,715,2024-02-22,organic,7
3764,1928,2024-02-19,ads,6
3765,1177,2024-01-08,organic,4
3766,110,2024-01-28,ads,13
3767,834,2024-02-29,organic,11
3768,266,2024-02-13,organic,9
3769,1397,2024-02-25,referral,14
3770,1176,2024-02-02,ads,3
3771,976,2024-02-21,organic,11
3772,1619,2024-01-25,ads,11
3773,955,2024-01-21,ads,1
3774,1439,2024-01-12,organic,2
3775,907,2024-02-28,organic,3
3776,1670,2024-01-26,referral,2
3777,1350,2024-01-29,organic,6
3778,672,2024-02-07,organic,13
3779,1575,2024-02-04,organic,14
3780,176,2024-02-06,ads,7
3781,525,2024-02-15,referral,5
3782,1339,2024-02-13,ads,5
3783,1091,2024-02-14,ads,7
3784,952,2024-02-14,referral,6
3785,1784,2024-01-29,ads,12
3786,1577,2024-02-18,ads,8
3787,1208,2024-01-24,referral,9
3788,1059,2024-02-28,organic,2
3789,1958,2024-01-15,ads,12
3790,505,2024-01-06,ads,2
3791,849,2024-02-01,referral,1
3792,963,2024-02-13,referral,7
3793,1826,2024-02-03,ads,11
3794,1100,2024-02-05,referral,14
3795,472,2024-01-20,ads,4
3796,1606,2024-02-26,organic,9
3797,1770,2024-02-26,organic,6
3798,523,2024-02-22,ads,12
3799,880,2024-01-12,organic,7
3800,1307,2024-02-04,organic,13
3801,1840,2024-02-18,organic,7
3802,1560,2024-02-07,referral,8
3803,274,2024-02-25,organic,4
3804,1563,2024-01-17,referral,3
3805,54,2024-01-27,referral,3
3806,1079,2024-01-17,organic,10
3807,888,2024-01-11,organic,8
3808,745,2024-02-24,ads,12
3809,277,2024-02-08,ads,13
3810,1467,2024-01-02,organic,3
3811,883,2024-02-20,organic,8
3812,1442,2024-01-02,organic,2
3813,632,2024-02-23,organic,5
3814,1249,2024-01-29,organic,5
3815,570,2024-02-14,organic,7
3816,1279,2024-01-24,ads,5
3817,176,2024-01-24,referral,9
3818,566,2024-01-16,ads,3
3819,1170,2024-01-31,referral,9
3820,771,2024-02-18,ads,1
3821,1688,2024-02-12,ads,3
3822,1409,2024-01-09,organic,4
3823,262,2024-01-27,organic,6
3824,531,2024-02-25,ads,10
3825,1878,2024-02-10,referral,8
3826,1395,2024-01-14,organic,7
3827,1707,2024-02-14,organic,8
3828,891,2024-01-25,ads,6
3829,1928,2024-02-12,organic,6
3830,1221,2024-02-13,organic,14
3831,948,2024-01-22,ads,6
3832,585,2024-02-04,ads,3
3833,815,2024-02-02,ads,14
3834,1621,2024-01-27,referral,10
3835,1308,2024-02-09,ads,4
3836,302,2024-01-26,ads,11
3837,1156,2024-01-19,organic,6
3838,1144,2024-02-14,organic,13
3839,1752,2024-02-08,ads,7
3840,1160,2024-02-14,organic,3
3841,628,2024-01-26,organic,4
3842,573,2024-01-06,organic,6
3843,529,2024-01-03,organic,1
3844,34,2024-01-06,organic,11
3845,532,2024-01-28,ads,7
3846,1232,2024-01-03,organic,13
3847,1994,2024-01-13,organic,11
3848,1698,2024-01-13,ads,1
3849,1323,2024-02-26,referral,11
3850,1546,2024-01-13,organic,13
3851,1118,2024-01-01,ads,12
3852,1438,2024-02-09,ads,13
3853,371,2024-02-06,ads,12
3854,409,2024-01-31,organic,13
3855,1407,2024-02-21,referral,10
3856,1465,2024-01-17,ads,11
3857,1902,2024-01-09,ads,11
3858,1471,2024-02-14,organic,9
3859,1643,2024-02-26,ads,10
3860,617,2024-01-13,ads,9
3861,71,2024-02-06,organic,11
3862,1967,2024-01-14,organic,9
3863,84,2024-01-11,ads,4
3864,209,2024-01-25,organic,2
3865,259,2024-01-31,ads,7
3866,1263,2024-02-27,organic,13
3867,1326,2024-01-14,organic,4
3868,1256,2024-02-26,ads,14
3869,932,2024-01-07,organic,5
3870,282,2024-01-24,referral,1
3871,394,2024-02-18,referral,11
3872,418,2024-02-05,ads,12
3873,1230,2024-02-11,ads,10
3874,1288,2024-02-11,referral,13
3875,1335,2024-02-16,organic,6
3876,859,2024-02-21,ads,12
3877,1930,2024-02-13,organic,7
3878,1721,2024-02-10,organic,3
3879,626,2024-01-03,ads,10
3880,1103,2024-02-16,ads,2
3881,1893,2024-02-13,organic,13
3882,1366,2024-01-26,organic,12
3883,1837,2024-02-16,ads,12
3884,562,2024-01-26,organic,10
3885,832,2024-01-01,ads,7
3886,1119,2024-01-15,ads,1
3887,1794,2024-01-11,organic,2
3888,941,2024-02-06,organic,3
3889,1375,2024-01-07,ads,4
3890,62,2024-01-12,organic,5
3891,1166,2024-02-21,organic,4
3892,1866,2024-02-26,organic,10
3893,734,2024-02-07,organic,3
3894,1892,2024-02-23,organic,1
3895,1135,2024-01-03,ads,7
3896,1640,2024-02-11,ads,12
3897,1551,2024-02-27,ads,10
3898,782,2024-02-22,ads,6
3899,1695,2024-01-26,organic,2
3900,1181,2024-02-23,organic,2
3901,539,2024-01-30,ads,3
3902,597,2024-02-01,ads,8
3903,9,2024-02-05,ads,8
3904,276,2024-02-14,ads,10
3905,227,2024-02-20,ads,10
3906,186,2024-02-06,organic,10
3907,591,2024-02-24,ads,12
3908,1240,2024-02-28,ads,10
3909,433,2024-02-23,referral,11
3910,569,2024-01-18,ads,14
3911,656,2024-01-01,ads,12
3912,356,2024-02-22,ads,8
3913,843,2024-01-21,referral,7
3914,392,2024-01-28,referral,14
3915,579,2024-02-17,ads,2
3916,1299,2024-01-16,ads,1
3917,1518,2024-02-17,organic,6
3918,1641,2024-01-28,ads,11
3919,1475,2024-01-22,ads,8
3920,420,2024-01-19,ads,1
3921,1724,2024-02-17,organic,3
3922,164,2024-01-01,ads,1
3923,779,2024-01-31,organic,10
3924,1587,2024-02-21,ads,9
3925,638,2024-02-21,organic,7
3926,1616,2024-02-11,ads,14
3927,1207,2024-02-03,organic,8
3928,1334,2024-02-15,organic,9
3929,17,2024-02-09,ads,3
3930,446,2024-01-06,organic,10
3931,170,2024-01-28,ads,11
3932,1304,2024-01-03,referral,2
3933,1937,2024-01-31,referral,6
3934,1840,2024-01-16,organic,5
3935,340,2024-01-17,ads,4
3936,726,2024-02-13,organic,6
3937,1734,2024-01-27,referral,6
3938,1543,2024-02-20,ads,12
3939,1934,2024-01-24,organic,3
3940,1035,2024-01-20,organic,14
3941,1548,2024-02-01,organic,2
3942,1646,2024-02-04,ads,9
3943,133,2024-01-13,organic,8
3944,901,2024-02-17,ads,14
3945,640,2024-02-12,ads,4
3946,1172,2024-01-20,referral,6
3947,1590,2024-02-28,referral,3
3948,823,2024-02-17,organic,11
3949,954,2024-02-21,ads,8
3950,79,2024-01-02,ads,3
3951,346,2024-01-04,referral,2
3952,609,2024-01-27,organic,7
3953,1273,2024-02-29,organic,14
3954,639,2024-01-25,organic,3
3955,1566,2024-01-04,organic,13
3956,1048,2024-02-29,organic,9
3957,1495,2024-02-01,organic,3
3958,1225,2024-01-17,ads,8
3959,131,2024-01-01,organic,2
3960,1658,2024-02-02,ads,9
3961,356,2024-01-30,organic,1
3962,944,2024-01-05,referral,12
3963,1863,2024-02-23,referral,3
3964,150,2024-01-12,ads,11
3965,1550,2024-02-07,referral,14
3966,1328,2024-02-01,organic,2
3967,1565,2024-02-07,ads,13
3968,50,2024-02-26,organic,14
3969,464,2024-01-17,organic,13
3970,1264,2024-02-27,organic,12
3971,1506,2024-02-23,ads,7
3972,1930,2024-02-14,organic,5
3973,455,2024-02-09,ads,8
3974,1307,2024-02-01,organic,2
3975,335,2024-01-24,referral,8
3976,1376,2024-01-12,ads,7
3977,668,2024-02-16,organic,12
3978,1673,2024-01-31,organic,11
3979,327,2024-01-19,ads,5
3980,1016,2024-01-29,organic,2
3981,336,2024-01-21,ads,10
3982,666,2024-01-26,ads,11
3983,995,2024-02-21,organic,7
3984,81,2024-01-28,organic,10
3985,87,2024-01-17,organic,4
3986,1800,2024-01-09,organic,4
3987,258,2024-01-21,organic,8
3988,991,2024-02-19,organic,6
3989,185,2024-02-29,organic,9
3990,1716,2024-02-03,organic,11
3991,698,2024-01-11,referral,2
3992,123,2024-02-24,ads,5
3993,1913,2024-01-20,ads,6
3994,1120,2024-02-18,organic,8
3995,605,2024-02-22,organic,4
3996,515,2024-02-19,ads,11
3997,904,2024-02-16,ads,7
3998,1467,2024-02-08,organic,11
3999,1538,2024-01-16,organic,7
4000,1982,2024-02-26,ads,4
4001,1395,2024-01-29,ads,1
4002,305,2024-01-01,organic,3
4003,1381,2024-02-29,ads,2
4004,1172,2024-01-18,ads,13
4005,1309,2024-02-28,referral,13
4006,657,2024-01-22,ads,12
4007,1866,2024-01-08,organic,3
4008,1897,2024-01-07,ads,5
4009,1942,2024-01-25,ads,11
4010,262,2024-01-30,ads,12
4011,1598,2024-02-03,ads,1
4012,491,2024-02-13,referral,5
4013,738,2024-02-17,organic,2
4014,1055,2024-02-10,organic,14
4015,702,2024-02-21,ads,4
4016,887,2024-01-11,organic,6
4017,1292,2024-01-15,organic,9
4018,12,2024-02-04,organic,10
4019,1215,2024-01-23,ads,6
4020,1424,2024-02-22,organic,10
4021,1561,2024-02-14,ads,13
4022,1942,2024-01-21,organic,11
4023,91,2024-01-28,organic,12
4024,600,2024-01-13,organic,2
4025,1868,2024-02-03,organic,8
4026,1525,2024-02-07,ads,5
4027,1810,2024-01-06,referral,9
4028,301,2024-02-13,ads,10
4029,1135,2024-01-04,organic,9
4030,80,2024-01-05,ads,4
4031,836,2024-02-24,organic,13
4032,652,2024-02-09,organic,1
4033,433,2024-01-06,ads,11
4034,417,2024-01-21,ads,14
4035,1238,2024-01-28,organic,9
4036,1471,2024-01-03,organic,9
4037,18,2024-01-23,referral,8
4038,1078,2024-01-08,organic,5
4039,1904,2024-01-19,referral,5
4040,1633,2024-02-22,referral,10
4041,1819,2024-01-11,ads,6
4042,746,2024-02-19,organic,1
4043,240,2024-01-10,ads,9
4044,846,2024-02-27,organic,5
4045,1945,2024-01-28,organic,7
