order_id,user_id,order_value,order_status,order_time
3178,597,2736,success,2024-02-14
3179,18,859,success,2024-01-31
3180,622,1902,success,2024-01-02
3181,538,4768,success,2024-01-15
3182,1719,3139,success,2024-01-02
3183,1113,5346,success,2024-02-22
3184,1151,5213,failed,2024-01-12
3185,670,3940,success,2024-01-18
3186,906,598,success,2024-01-08
3187,703,1601,cancelled,2024-01-03
3188,1583,3476,success,2024-02-04
3189,833,2940,success,2024-02-25
3190,872,4486,success,2024-02-02
3191,1356,5309,cancelled,2024-01-31
3192,393,2738,cancelled,2024-01-04
3193,1311,936,success,2024-01-23
3194,1285,2701,failed,2024-02-06
3195,860,1421,success,2024-02-14
3196,1516,2433,success,2024-02-14
3197,688,1411,failed,2024-02-04
3198,1148,2842,success,2024-02-09
3199,1504,3601,success,2024-02-22
3200,58,2492,success,2024-02-07
3201,416,3674,success,2024-01-01
3202,1874,564,success,2024-01-03
3203,661,4970,success,2024-01-10
3204,1329,730,success,2024-02-21
3205,1897,1141,success,2024-01-30
3206,1719,2570,success,2024-02-27
3207,1465,1844,cancelled,2024-02-27
3208,1058,2140,success,2024-01-28
3209,527,2589,success,2024-01-16
3210,185,5789,success,2024-01-04
3211,1510,3539,success,2024-02-22
3212,1104,5654,success,2024-02-17
3213,79,1234,success,2024-02-14
3214,205,3363,cancelled,2024-02-26
3215,102,2341,success,2024-01-04
3216,429,3528,success,2024-01-23
3217,1790,3662,success,2024-02-09
3218,701,2324,success,2024-02-29
3219,1885,2051,success,2024-01-23
3220,1790,2674,success,2024-02-19
3221,1095,5368,failed,2024-01-15
3222,1050,3683,success,2024-01-13
3223,1416,5609,success,2024-01-01
3224,1799,769,success,2024-02-06
3225,1722,5484,success,2024-01-24
3226,316,1859,success,2024-02-13
3227,1853,969,success,2024-01-01
3228,1145,2398,success,2024-02-14
3229,1209,569,success,2024-02-19
3230,783,2670,failed,2024-02-14
3231,1546,2150,success,2024-01-13
3232,1748,2338,success,2024-02-26
3233,1191,4174,failed,2024-02-07
3234,330,4832,success,2024-01-17
3235,1476,3791,cancelled,2024-02-25
3236,730,4436,failed,2024-02-20
3237,1058,2173,success,2024-01-30
3238,1004,4651,success,2024-01-20
3239,1408,4350,success,2024-02-11
3240,909,1105,success,2024-01-05
3241,1891,3265,success,2024-02-10
3242,162,1914,success,2024-01-05
3243,1499,3247,success,2024-02-23
3244,181,2598,cancelled,2024-02-15
3245,1472,5747,success,2024-02-24
3246,458,1750,failed,2024-02-06
3247,773,1404,success,2024-01-16
3248,599,5540,success,2024-01-21
3249,404,3863,success,2024-02-03
3250,660,1788,success,2024-02-15
3251,851,1811,failed,2024-02-19
3252,18,1249,failed,2024-01-06
3253,653,845,success,2024-02-11
3254,1754,5932,success,2024-01-06
3255,1131,1670,success,2024-01-10
3256,1479,1384,failed,2024-01-31
3257,531,1566,failed,2024-01-06
3258,129,5943,success,2024-01-03
3259,830,1843,success,2024-02-26
3260,951,3200,success,2024-02-13
3261,215,3809,success,2024-02-24
3262,434,1661,success,2024-02-21
3263,132,2211,success,2024-01-25
3264,1605,1127,success,2024-01-20
3265,816,2809,failed,2024-02-04
3266,1551,1955,success,2024-01-01
3267,185,4283,success,2024-02-21
3268,1267,563,success,2024-01-31
3269,434,2929,success,2024-01-14
3270,1384,962,success,2024-01-03
3271,275,3045,success,2024-02-29
3272,950,3899,success,2024-01-16
3273,1369,2556,failed,2024-01-14
3274,104,2768,success,2024-01-03
3275,1370,2058,success,2024-01-06
3276,1968,2858,failed,2024-01-09
3277,1851,1423,success,2024-02-02
3278,516,5026,cancelled,2024-02-10
3279,1118,735,cancelled,2024-01-12
3280,1460,2789,failed,2024-01-02
3281,535,5584,success,2024-02-12
3282,454,4229,success,2024-02-15
3283,144,5019,failed,2024-02-29
3284,649,4741,success,2024-01-03
3285,298,4029,success,2024-01-13
3286,145,4602,success,2024-01-31
3287,139,4213,success,2024-01-09
3288,19,5317,failed,2024-02-09
3289,603,5853,success,2024-02-10
3290,1117,2342,success,2024-01-08
3291,434,2454,success,2024-01-22
3292,1160,2393,failed,2024-01-26
3293,968,5565,cancelled,2024-02-26
3294,1508,2176,success,2024-01-16
3295,1300,5224,cancelled,2024-02-01
3296,412,1437,success,2024-02-04
3297,19,5554,success,2024-02-05
3298,1098,5734,success,2024-01-01
3299,1274,2480,success,2024-02-29
3300,1783,2878,success,2024-01-07
3301,1130,1458,cancelled,2024-02-19
3302,1016,2412,success,2024-02-18
3303,1987,1927,cancelled,2024-02-09
3304,1881,2307,success,2024-02-11
3305,61,5142,cancelled,2024-02-17
3306,1313,4321,failed,2024-01-11
3307,464,4562,success,2024-01-11
3308,1119,2967,success,2024-01-13
3309,1829,5993,cancelled,2024-02-10
3310,680,513,success,2024-01-04
3311,1153,2462,success,2024-01-25
3312,1268,2623,cancelled,2024-01-03
3313,995,4772,success,2024-02-25
3314,1783,3555,success,2024-01-10
3315,1615,1012,success,2024-01-05
3316,1685,1061,success,2024-01-12
3317,1384,2750,success,2024-02-03
3318,290,501,success,2024-01-12
3319,1242,579,success,2024-02-22
3320,587,3726,success,2024-02-07
3321,357,1677,success,2024-01-15
3322,1458,1598,success,2024-01-21
3323,174,762,cancelled,2024-02-24
3324,1633,2201,failed,2024-01-04
3325,695,2329,success,2024-01-11
3326,94,2215,success,2024-02-27
3327,745,4011,failed,2024-01-10
3328,614,2853,success,2024-01-07
3329,1957,5051,success,2024-01-09
3330,365,813,success,2024-01-18
3331,825,3919,success,2024-02-16
3332,1166,5392,cancelled,2024-01-27
3333,1981,5655,success,2024-02-12
3334,1942,761,success,2024-01-28
3335,955,2704,cancelled,2024-02-26
3336,1260,4930,cancelled,2024-02-01
3337,1866,2559,success,2024-01-10
3338,1867,1395,success,2024-02-03
3339,456,3065,success,2024-02-24
3340,1902,4142,success,2024-01-05
3341,38,1447,success,2024-01-20
3342,1845,1560,success,2024-02-24
3343,955,4154,success,2024-01-30
3344,365,1627,failed,2024-02-02
3345,1586,5658,success,2024-01-19
3346,913,3233,failed,2024-01-02
3347,772,4023,success,2024-01-18
3348,7,3112,success,2024-01-14
3349,1361,1021,success,2024-01-05
3350,1215,3648,success,2024-02-27
3351,1243,5610,success,2024-01-18
3352,906,506,cancelled,2024-02-14
3353,1899,1370,success,2024-02-20
3354,540,2279,success,2024-01-15
3355,1257,1392,success,2024-01-23
3356,1863,3688,success,2024-02-19
3357,1238,653,failed,2024-01-04
3358,1387,4857,success,2024-02-03
3359,161,4421,success,2024-01-24
3360,1677,4953,success,2024-01-12
3361,1335,509,success,2024-01-29
3362,862,5467,success,2024-01-06
3363,290,3839,success,2024-01-24
3364,1445,3600,success,2024-02-16
3365,1133,2382,success,2024-01-22
3366,1211,2367,success,2024-02-28
3367,308,2289,success,2024-01-17
3368,1771,4837,success,2024-02-26
3369,888,5197,success,2024-02-01
3370,982,5478,success,2024-01-25
3371,773,2049,failed,2024-02-22
3372,897,1178,success,2024-01-26
3373,1118,4795,failed,2024-01-27
3374,544,2225,success,2024-01-07
3375,1790,3010,cancelled,2024-02-04
3376,139,5774,success,2024-02-03
3377,1416,1884,success,2024-01-27
3378,91,1494,success,2024-01-08
3379,1329,5352,cancelled,2024-02-04
3380,1205,839,success,2024-01-18
3381,1367,3833,failed,2024-01-23
3382,1299,3856,success,2024-01-30
3383,854,2218,success,2024-01-16
3384,1438,3163,success,2024-01-31
3385,983,3126,success,2024-02-26
3386,416,3095,success,2024-02-07
3387,1256,1892,success,2024-02-19
3388,696,536,success,2024-02-03
3389,1518,3565,success,2024-01-01
3390,1861,5043,success,2024-01-09
3391,616,4780,success,2024-02-05
3392,567,5301,success,2024-02-13
3393,1408,2284,success,2024-01-04
3394,1931,2410,success,2024-02-14
3395,1718,5630,success,2024-02-27
3396,1615,4953,success,2024-01-20
3397,514,3716,success,2024-02-14
3398,1086,3376,success,2024-01-17
3399,925,5574,failed,2024-02-13
3400,1646,1168,success,2024-01-10
3401,1487,1600,success,2024-02-15
3402,1939,2696,success,2024-02-12
3403,300,1880,success,2024-02-09
3404,185,4408,success,2024-01-13
3405,332,4134,success,2024-02-26
3406,187,2319,success,2024-02-26
3407,1212,5623,success,2024-02-26
3408,1054,1522,success,2024-02-07
3409,1635,1177,success,2024-02-13
3410,391,2998,cancelled,2024-01-16
3411,1586,3051,success,2024-02-08
3412,803,5582,success,2024-02-02
3413,78,3689,success,2024-01-27
3414,606,5722,success,2024-02-06
3415,265,5078,failed,2024-02-17
3416,239,1580,failed,2024-01-16
3417,1585,888,success,2024-01-15
3418,1812,3400,failed,2024-01-16
3419,1843,4369,success,2024-01-06
3420,208,5670,success,2024-01-29
3421,530,5861,failed,2024-02-09
3422,677,2618,failed,2024-01-17
3423,974,1882,success,2024-02-09
3424,1378,2550,failed,2024-01-07
3425,544,1628,failed,2024-02-03
3426,1569,3131,success,2024-02-14
3427,213,2184,success,2024-02-24
3428,651,1413,success,2024-02-05
3429,1867,2989,cancelled,2024-01-26
3430,1091,3581,success,2024-01-26
3431,1271,2055,success,2024-01-11
3432,779,3035,cancelled,2024-02-23
3433,32,3684,success,2024-01-25
3434,1971,3600,success,2024-02-05
3435,1419,849,success,2024-02-11
3436,72,2711,success,2024-02-17
3437,1953,1555,success,2024-01-02
3438,1724,5945,failed,2024-02-10
3439,1375,1364,success,2024-01-28
3440,865,951,failed,2024-01-01
3441,1418,4537,cancelled,2024-01-06
3442,185,5759,cancelled,2024-02-24
3443,1345,2584,success,2024-02-09
3444,1022,2578,failed,2024-02-05
3445,679,1143,failed,2024-01-01
3446,171,2178,failed,2024-02-18
3447,988,4157,success,2024-01-15
3448,1217,1785,success,2024-01-01
3449,1746,3721,success,2024-01-19
3450,849,2353,success,2024-01-25
3451,362,1490,success,2024-01-14
3452,91,1411,success,2024-01-22
3453,1478,673,success,2024-01-23
3454,1054,5037,cancelled,2024-01-07
3455,1684,5527,success,2024-02-03
3456,1910,3446,failed,2024-01-11
3457,1090,5414,success,2024-01-16
3458,901,1789,success,2024-02-16
3459,1648,4129,success,2024-02-07
3460,584,4307,success,2024-01-09
3461,1217,2681,failed,2024-01-04
3462,1328,4703,success,2024-02-14
3463,817,3219,success,2024-02-25
3464,928,3167,cancelled,2024-02-09
3465,942,2255,success,2024-02-04
3466,789,3793,success,2024-01-23
3467,771,3421,success,2024-01-24
3468,1985,4082,success,2024-02-23
3469,639,2756,success,2024-01-04
3470,1070,5555,failed,2024-01-30
3471,260,5327,success,2024-02-09
3472,1754,3389,success,2024-02-28
3473,777,1190,success,2024-02-01
3474,1884,4178,success,2024-02-21
3475,774,2797,success,2024-02-07
3476,717,1321,success,2024-02-03
3477,1942,2951,success,2024-02-29
3478,611,3920,success,2024-02-03
3479,103,3864,failed,2024-01-31
3480,1903,2668,success,2024-01-31
3481,383,5836,success,2024-02-01
3482,857,2521,success,2024-02-05
3483,1,1065,cancelled,2024-01-22
3484,609,1474,success,2024-01-19
3485,1959,2634,failed,2024-02-14
3486,945,3024,failed,2024-02-04
3487,1621,1125,success,2024-02-07
3488,1523,4853,success,2024-02-11
3489,1886,2030,success,2024-02-29
3490,626,3896,success,2024-01-15
3491,746,2569,success,2024-02-25
3492,430,558,failed,2024-02-07
3493,221,1322,success,2024-02-29
3494,1806,1794,success,2024-01-08
3495,1341,2668,failed,2024-02-01
3496,529,5312,success,2024-02-05
3497,1627,2666,success,2024-02-06
3498,1398,1164,success,2024-01-30
3499,1957,1864,success,2024-02-20
3500,896,5591,success,2024-02-17
